"muscles_p1-final.Label-Analysis"
"Volume3d","Breadth3d","FeretShape3d","Length3d","Thickness3d","Width3d","Area3d","index"
0.00983842,0.13021,10.2898,2.23596,0.115216,0.212547,0.560746,2053
0,0,nan,-inf,0,-inf,0,2054
0.0093602,0.171865,10.2646,1.6644,0.142601,0.161984,0.481726,2055
0,0,nan,-inf,0,-inf,0,2056
0,0,nan,-inf,0,-inf,0,2057
0,0,nan,-inf,0,-inf,0,2058
0,0,nan,-inf,0,-inf,0,2059
0.0128943,0.204622,9.64756,2.28168,0.184122,0.232926,0.679611,2060
0.0130168,0.20119,7.30713,1.9712,0.143315,0.265683,0.634351,2061
0,0,nan,-inf,0,-inf,0,2062
0,0,nan,-inf,0,-inf,0,2063
0,0,nan,-inf,0,-inf,0,2064
0,0,nan,-inf,0,-inf,0,2065
0,0,nan,-inf,0,-inf,0,2066
0,0,nan,-inf,0,-inf,0,2067
0,0,nan,-inf,0,-inf,0,2068
0.0214147,0.202022,7.15841,3.02432,0.110327,0.421073,0.985129,2069
0.0174374,0.1542,7.58353,3.03844,0.13187,0.399973,0.874179,2070
0.0214381,0.32796,7.88782,3.3668,0.148039,0.426381,1.07782,2071
0,0,nan,-inf,0,-inf,0,2072
0,0,nan,-inf,0,-inf,0,2073
0,0,nan,-inf,0,-inf,0,2074
0,0,nan,-inf,0,-inf,0,2075
0,0,nan,-inf,0,-inf,0,2076
0,0,nan,-inf,0,-inf,0,2077
0,0,nan,-inf,0,-inf,0,2078
0.0292878,0.171545,8.75241,3.63395,0.154018,0.41448,1.24499,2079
0.0267159,0.163051,9.61362,3.629,0.150789,0.376836,1.18257,2080
0.0189304,0.208459,7.72314,2.61685,0.162648,0.33825,0.865435,2081
0.0112789,0.191871,7.03764,1.77132,0.124643,0.25126,0.537929,2082
0.017484,0.180645,9.4999,3.13808,0.13187,0.32976,0.893796,2083
0.0180089,0.208753,5.21574,1.97601,0.160607,0.377589,0.751613,2084
0.0117513,0.141709,11.7247,3.13661,0.121921,0.262087,0.727731,2085
0.0194552,0.170132,11.3738,3.47298,0.149617,0.305024,0.987081,2086
0.0251763,0.207495,9.21832,2.71563,0.139155,0.294277,1.02684,2087
0.0128827,0.277958,7.81003,1.67229,0.167685,0.208722,0.589358,2088
0.0228552,0.207495,9.92075,2.73178,0.158861,0.268551,0.982621,2089
0.0373825,0.30167,7.59011,2.33838,0.225523,0.305477,1.22242,2090
0.0184755,0.235885,8.53465,2.1116,0.121877,0.245322,0.800348,2091
0.0130285,0.172943,8.98544,2.18521,0.137138,0.241138,0.662031,2092
0.0112556,0.170658,8.95148,1.84424,0.142521,0.205757,0.558769,2093
0.0163702,0.257293,7.54568,2.00422,0.20119,0.265264,0.719354,2094
0.0151105,0.298378,4.66683,1.63808,0.136699,0.350402,0.642481,2095
0.0241907,0.249987,7.30058,2.33396,0.184643,0.316992,0.971279,2096
0.0329211,0.332239,12.2036,2.98385,0.17997,0.242439,1.33184,2097
0.0105266,0.193088,7.34291,1.72421,0.148708,0.234506,0.542495,2098
0.0161544,0.175961,8.67984,1.83849,0.153235,0.211534,0.659116,2099
0.0144806,0.162201,8.82307,1.85642,0.15474,0.21013,0.608988,2100
0.0188137,0.222121,6.49056,2.18599,0.197909,0.328316,0.830443,2101
0.0156587,0.332239,5.24319,1.38181,0.157165,0.263515,0.618246,2102
0.0371784,0.266947,5.28747,2.15499,0.219844,0.399827,1.13293,2103
0.0199276,0.23856,6.74565,1.58948,0.147789,0.235604,0.685137,2104
0.0178806,0.504623,5.2485,1.74801,0.202262,0.33271,0.748857,2105
0.0125503,0.213733,5.63888,1.45169,0.172277,0.257108,0.522649,2106
0.0258995,0.291026,5.60451,1.83966,0.233997,0.322866,0.916058,2107
0.0212864,0.280098,6.86809,1.43646,0.151514,0.209127,0.687083,2108
0.0689914,0.340895,10.2686,3.32874,0.266299,0.321427,1.8895,2109
0.0303142,0.233377,6.50165,2.11181,0.202815,0.324221,0.969037,2110
0.0274158,0.262818,11.041,2.30865,0.176539,0.207329,0.971424,2111
0.0380707,0.360241,4.84609,1.766,0.286557,0.352024,1.10699,2112
0.022377,0.281875,11.6841,3.04997,0.160953,0.258828,1.02707,2113
0.0136467,0.19276,8.66243,1.82222,0.163322,0.20858,0.589788,2114
0.0183472,0.196607,7.16024,2.31899,0.192263,0.320922,0.809886,2115
0.0130751,0.230431,8.02945,1.7841,0.184042,0.221905,0.646118,2116
0.0215197,0.326421,6.7734,2.03033,0.222709,0.297216,0.825303,2117
0.00934854,0.186248,6.10201,1.42567,0.157103,0.233334,0.446034,2118
0.0309266,0.25233,6.60978,1.92052,0.211474,0.290178,0.998443,2119
0.0542367,0.310654,7.83067,2.84239,0.216663,0.350639,1.63846,2120
0.0485623,0.40833,7.91013,2.71708,0.196907,0.337224,1.63496,2121
0.0140491,0.171065,8.28981,2.02498,0.152787,0.239311,0.658329,2122
0.0151571,0.192332,6.9468,2.38447,0.141463,0.336982,0.719629,2123
0.0196943,0.212966,6.75767,1.98679,0.175009,0.284208,0.77546,2124
0.0152213,0.187233,7.03389,1.92683,0.140333,0.268935,0.674411,2125
0.0177756,0.255881,5.14613,2.10783,0.168394,0.403022,0.764076,2126
0.0257945,0.224285,10.6971,2.89081,0.183653,0.26531,1.08077,2127
0.0197235,0.183643,7.87184,2.83484,0.149682,0.353552,0.925485,2128
0.0155479,0.203523,9.97865,2.51778,0.188822,0.252048,0.78183,2129
0.0248614,0.256109,7.08402,2.61909,0.193306,0.369324,1.03206,2130
0.0187787,0.224446,7.02347,2.33065,0.147134,0.328978,0.843874,2131
0.0210823,0.199047,10.306,3.0918,0.170676,0.292445,1.00352,2132
0.00890532,0.128007,10.6628,2.06617,0.105194,0.19344,0.499272,2133
0.0106782,0.157507,7.79434,2.19212,0.108378,0.278866,0.584554,2134
0.016131,0.216085,6.26663,2.08782,0.160126,0.324768,0.74458,2135
0.0330552,0.280098,7.96565,2.40462,0.154696,0.301479,1.1043,2136
0.0191111,0.192115,7.59853,3.00055,0.128007,0.394466,0.902349,2137
0.0146089,0.209619,12.0298,1.79403,0.128291,0.14641,0.614561,2138
0.0310957,0.264259,5.92843,2.90547,0.177137,0.481146,1.2529,2139
0.0248322,0.238666,9.13015,2.33227,0.198375,0.255114,0.960641,2140
0,0,nan,-inf,0,-inf,0,2141
0.0431269,0.320134,6.29516,2.95304,0.20031,0.468598,1.53832,2142
0.0187962,0.204622,11.4933,2.64027,0.141001,0.226247,0.906741,2143
0.0107657,0.222737,5.43006,1.2794,0.154598,0.235208,0.47185,2144
0.0189537,0.236415,11.0075,2.37812,0.118922,0.21422,0.847405,2145
0.0205516,0.191728,12.1103,2.63232,0.129239,0.21714,0.901066,2146
0.0255671,0.188454,9.54351,2.84473,0.168912,0.292421,1.05955,2147
0.0288912,0.196961,9.70792,3.07774,0.158796,0.314353,1.15062,2148
0,0,nan,-inf,0,-inf,0,2149
0.0299935,0.363272,4.45964,1.78865,0.179125,0.400648,1.0258,2150
0.035423,0.247286,8.63491,3.0779,0.175599,0.356485,1.3896,2151
0,0,nan,-inf,0,-inf,0,2152
0.0169358,0.195005,9.64993,3.20156,0.129434,0.331199,0.894289,2153
0.0258995,0.203019,7.58201,3.37391,0.191871,0.444224,1.13347,2154
0.0158511,0.192084,8.20029,3.07818,0.141395,0.374975,0.859981,2155
0.00598353,0.133182,8.05937,1.526,0.129817,0.182899,0.354861,2156
0.00534202,0.121244,10.0423,1.54199,0.110597,0.15043,0.328448,2157
0.00629262,0.143843,6.25308,1.5353,0.116469,0.240135,0.383158,2158
0.0148422,0.216783,8.26324,1.7538,0.137287,0.20689,0.637874,2159
0.0135125,0.168384,9.79545,2.01744,0.136792,0.20085,0.645657,2160
0.0126436,0.170924,6.78551,1.8997,0.161512,0.271436,0.593878,2161
0.00938936,0.182828,5.20897,1.72983,0.131909,0.331919,0.49418,2162
0.0132268,0.182613,5.91366,1.92751,0.15056,0.319993,0.638146,2163
0.00663087,0.171482,8.40328,1.42423,0.108621,0.169193,0.373276,2164
0.012212,0.187233,6.23602,1.70281,0.132292,0.267513,0.580702,2165
0.0143465,0.176736,6.22812,1.81674,0.171545,0.285774,0.65009,2166
0.011553,0.155525,8.15855,2.37937,0.123365,0.291112,0.645283,2167
0.0850816,0.580974,7.1784,2.95987,0.262562,0.39831,2.41778,2168
0.0350731,0.328971,4.81564,1.78465,0.182185,0.3702,1.06802,2169
0.0173791,0.214341,6.38264,1.86543,0.179133,0.282327,0.728303,2170
0,0,nan,-inf,0,-inf,0,2171
0.0176007,0.212499,9.77549,2.85843,0.158112,0.292026,0.860866,2172
0.0119262,0.165341,8.65122,2.29655,0.142102,0.265451,0.636451,2173
0.0126611,0.224978,5.48055,2.31836,0.12065,0.41609,0.688218,2174
0.025917,0.277615,6.50649,2.85436,0.180814,0.424908,1.10413,2175
0.0238991,0.234814,7.20039,2.80061,0.170285,0.383163,1.03548,2176
0.0092319,0.195005,6.8766,1.25684,0.125414,0.18216,0.403343,2177
0.00840377,0.167223,7.50765,1.15362,0.140701,0.149785,0.38878,2178
0.0112556,0.216415,4.51922,1.07625,0.161512,0.230285,0.430019,2179
0.0166734,0.274478,3.80467,1.1674,0.169932,0.302679,0.558326,2180
0.00744734,0.148424,6.5726,1.27931,0.135522,0.190688,0.366936,2181
0.0117455,0.203847,5.09987,1.64874,0.174094,0.322946,0.571185,2182
0.00977427,0.238432,5.68653,1.31882,0.153492,0.230142,0.44168,2183
0.00476466,0.156372,4.91844,0.95618,0.104192,0.194309,0.252537,2184
0,0,nan,-inf,0,-inf,0,2185
0,0,nan,-inf,0,-inf,0,2186
0,0,nan,-inf,0,-inf,0,2187
0.0161952,0.184042,12.2513,2.46701,0.157165,0.201104,0.76124,2188
0.0105674,0.184465,5.60231,1.35957,0.128785,0.242219,0.456866,2189
0.0114422,0.238782,6.97261,1.21608,0.115876,0.172906,0.471483,2190
0.00966346,0.185043,5.99982,1.18195,0.155893,0.193402,0.411157,2191
0.0112381,0.179348,8.63786,2.00884,0.117291,0.232259,0.579306,2192
0.0211815,0.215643,7.12468,2.4986,0.207476,0.344039,0.955398,2193
0.0173499,0.190498,8.9674,3.03744,0.137378,0.335855,0.896484,2194
0.0193153,0.245189,5.45019,1.48777,0.180192,0.272456,0.65943,2195
0.0437509,0.419786,5.73742,1.88867,0.273073,0.323176,1.24059,2196
0.0110573,0.19433,5.52666,1.50464,0.147674,0.271961,0.524052,2197
0.00831046,0.155091,5.82906,1.35547,0.133873,0.226673,0.41376,2198
0.0119087,0.179565,6.32271,1.95445,0.128438,0.301322,0.592326,2199
0.0140374,0.184504,7.3982,1.83248,0.154843,0.243637,0.640248,2200
0.0180731,0.19819,9.38578,2.70526,0.123953,0.287734,0.869761,2201
0.0207266,0.202009,9.34063,2.38664,0.163392,0.251329,0.889802,2202
0.012387,0.173064,7.08921,2.10591,0.152787,0.292195,0.6209,2203
0.0247506,0.17654,9.37803,2.86828,0.142351,0.298139,1.04302,2204
0.0436693,0.231391,7.39189,4.17565,0.143307,0.550652,1.70556,2205
0,0,nan,-inf,0,-inf,0,2206
0.00852624,0.140866,6.73938,1.73902,0.118419,0.253253,0.462517,2207
0.00935437,0.176207,6.37051,1.57283,0.118411,0.243148,0.47114,2208
0.0226686,0.303312,5.39961,1.85487,0.223655,0.340578,1.00242,2209
0.014294,0.173618,13.6573,2.56631,0.170073,0.183169,0.739656,2210
0.0199043,0.20045,9.07366,2.12037,0.136792,0.227791,0.814305,2211
0.0317022,0.205,11.8194,3.96675,0.15435,0.327151,1.35723,2212
0.0176882,0.214519,7.42718,1.58427,0.182554,0.21294,0.663159,2213
0.0142707,0.231922,8.03122,1.64679,0.177882,0.199878,0.632176,2214
0.0250772,0.179845,15.01,3.77336,0.135275,0.245051,1.20046,2215
0.0232985,0.149519,8.45543,3.90086,0.128438,0.449711,1.15342,2216
0.0118738,0.170576,6.9108,1.88164,0.120932,0.263981,0.561377,2217
0.0306583,0.334633,8.98138,2.24367,0.190984,0.243514,1.10395,2218
0.0269842,0.239517,9.05921,2.40664,0.137466,0.264769,1.02368,2219
0.0103633,0.162912,6.97068,1.42825,0.158251,0.199728,0.472111,2220
0.0138158,0.18357,9.52804,2.04562,0.126346,0.209282,0.644864,2221
0.0235492,0.213139,9.13136,2.10704,0.176274,0.224498,0.895592,2222
0.0208024,0.20243,10.4894,2.21793,0.177812,0.206114,0.859573,2223
0.0330727,0.27042,8.80074,2.50267,0.180547,0.275434,1.19023,2224
0.0126436,0.203847,7.20046,1.58692,0.13187,0.219654,0.560595,2225
0.0404676,0.302003,9.0927,3.18221,0.189442,0.34834,1.54756,2226
0,0,nan,-inf,0,-inf,0,2227
0.0105616,0.181095,7.94943,1.41049,0.134484,0.176605,0.476561,2228
0.015128,0.232176,6.12577,1.53548,0.13918,0.247181,0.615798,2229
0.0233684,0.217799,9.97027,2.7193,0.138358,0.27245,0.976782,2230
0.00922024,0.171482,6.78524,1.24835,0.116258,0.180968,0.415421,2231
0.0160202,0.210285,9.29226,1.92013,0.138204,0.201427,0.686729,2232
0,0,nan,-inf,0,-inf,0,2233
0,0,nan,-inf,0,-inf,0,2234
0,0,nan,-inf,0,-inf,0,2235
0,0,nan,-inf,0,-inf,0,2236
0.0116055,0.220469,5.64018,1.50776,0.140591,0.267232,0.528264,2237
0.0117338,0.213642,5.12794,1.4498,0.175174,0.282425,0.506543,2238
0.0130285,0.215223,8.06544,1.77635,0.129817,0.214689,0.598373,2239
0.024354,0.211674,13.9721,3.43529,0.149479,0.245045,1.15042,2240
0.0194844,0.159888,16.0835,3.09417,0.146576,0.191739,0.930959,2241
0.0185921,0.227607,6.2099,1.9437,0.194052,0.310262,0.749404,2242
0.0217355,0.22588,8.32124,2.09927,0.198923,0.245917,0.848276,2243
0.00710326,0.161426,4.64825,1.35201,0.12615,0.283531,0.368304,2244
0.0281739,0.300332,8.50406,2.06414,0.189598,0.235153,0.956089,2245
0.0215139,0.241491,7.85434,2.02379,0.163847,0.256804,0.832244,2246
0.0186971,0.175864,10.3624,2.45108,0.130139,0.236284,0.83055,2247
0.0245232,0.188877,11.6154,2.40249,0.168156,0.206145,0.917581,2248
0.0247156,0.213411,7.73784,2.47734,0.17222,0.319608,0.980288,2249
0.0262086,0.233875,8.91715,2.10148,0.182185,0.234879,0.912743,2250
0.0226278,0.213569,9.18678,2.2976,0.175599,0.249263,0.895807,2251
0.0124919,0.146437,9.1447,1.77049,0.136902,0.193275,0.543584,2252
0.0142007,0.208308,7.15438,1.57751,0.152787,0.218806,0.572939,2253
0.0109756,0.182613,8.17046,1.58142,0.121822,0.188555,0.506017,2254
0.0247739,0.305143,5.60585,2.06039,0.159383,0.367152,0.925799,2255
0.0244182,0.229624,10.587,2.49679,0.218062,0.233633,0.979721,2256
0,0,nan,-inf,0,-inf,0,2257
0.0263369,0.276822,9.26113,2.3712,0.146574,0.25592,0.983617,2258
0.0258295,0.187844,12.5634,2.57603,0.146576,0.204825,0.984602,2259
0.0194202,0.186067,8.63601,2.73337,0.164663,0.316362,0.880855,2260
0.025188,0.235329,10.0584,2.64191,0.152132,0.262378,1.00841,2261
0.0248556,0.189842,9.04626,2.66257,0.1579,0.285517,1.02232,2262
0.0148597,0.194213,6.76959,1.63173,0.192346,0.240927,0.614854,2263
0.020575,0.249009,7.98856,1.70521,0.167256,0.213449,0.734581,2264
0.0199626,0.322748,6.95851,1.9884,0.144996,0.284795,0.814028,2265
0,0,nan,-inf,0,-inf,0,2266
0,0,nan,-inf,0,-inf,0,2267
0,0,nan,-inf,0,-inf,0,2268
0,0,nan,-inf,0,-inf,0,2269
0,0,nan,-inf,0,-inf,0,2270
0,0,nan,-inf,0,-inf,0,2271
0,0,nan,-inf,0,-inf,0,2272
0,0,nan,-inf,0,-inf,0,2273
0,0,nan,-inf,0,-inf,0,2274
0,0,nan,-inf,0,-inf,0,2275
0,0,nan,-inf,0,-inf,0,2276
0,0,nan,-inf,0,-inf,0,2277
0.40376,0.605852,8.36891,7.34001,0.293328,0.859331,8.23877,2278
0,0,nan,-inf,0,-inf,0,2279
0,0,nan,-inf,0,-inf,0,2280
0,0,nan,-inf,0,-inf,0,2281
0,0,nan,-inf,0,-inf,0,2282
0,0,nan,-inf,0,-inf,0,2283
0,0,nan,-inf,0,-inf,0,2284
0,0,nan,-inf,0,-inf,0,2285
0,0,nan,-inf,0,-inf,0,2286
0,0,nan,-inf,0,-inf,0,2287
0,0,nan,-inf,0,-inf,0,2288
0,0,nan,-inf,0,-inf,0,2289
0,0,nan,-inf,0,-inf,0,2290
0,0,nan,-inf,0,-inf,0,2291
0,0,nan,-inf,0,-inf,0,2292
0,0,nan,-inf,0,-inf,0,2293
0.116737,0.51808,15.798,5.3357,0.144044,0.328642,3.9112,2294
0,0,nan,-inf,0,-inf,0,2295
0,0,nan,-inf,0,-inf,0,2296
0,0,nan,-inf,0,-inf,0,2297
0,0,nan,-inf,0,-inf,0,2298
0,0,nan,-inf,0,-inf,0,2299
0,0,nan,-inf,0,-inf,0,2300
0,0,nan,-inf,0,-inf,0,2301
0,0,nan,-inf,0,-inf,0,2302
0,0,nan,-inf,0,-inf,0,2303
0,0,nan,-inf,0,-inf,0,2304
0.128436,0.496373,15.6005,8.40652,0.232517,0.538817,4.45332,2305
0.169335,0.46457,9.00489,5.42123,0.240843,0.600619,4.06896,2306
0.0733712,0.341097,8.41384,5.74753,0.188684,0.683044,2.72674,2307
0.101323,0.380193,13.2493,7.63402,0.22386,0.576133,3.57282,2308
0,0,nan,-inf,0,-inf,0,2309
0,0,nan,-inf,0,-inf,0,2310
0,0,nan,-inf,0,-inf,0,2311
0,0,nan,-inf,0,-inf,0,2312
0,0,nan,-inf,0,-inf,0,2313
0,0,nan,-inf,0,-inf,0,2314
0,0,nan,-inf,0,-inf,0,2315
0,0,nan,-inf,0,-inf,0,2316
0,0,nan,-inf,0,-inf,0,2317
0,0,nan,-inf,0,-inf,0,2318
0.170583,0.509169,11.3525,8.29316,0.422729,0.722247,5.48152,2319
0,0,nan,-inf,0,-inf,0,2320
0.219157,0.490304,11.0851,7.08122,0.236503,0.637309,5.69439,2321
0,0,nan,-inf,0,-inf,0,2322
0,0,nan,-inf,0,-inf,0,2323
0,0,nan,-inf,0,-inf,0,2324
0,0,nan,-inf,0,-inf,0,2325
0.301883,0.987983,10.3666,7.31588,0.406998,0.688445,8.36159,2326
0,0,nan,-inf,0,-inf,0,2327
0,0,nan,-inf,0,-inf,0,2328
0,0,nan,-inf,0,-inf,0,2329
0,0,nan,-inf,0,-inf,0,2330
0,0,nan,-inf,0,-inf,0,2331
0,0,nan,-inf,0,-inf,0,2332
0,0,nan,-inf,0,-inf,0,2333
0,0,nan,-inf,0,-inf,0,2334
0,0,nan,-inf,0,-inf,0,2335
0,0,nan,-inf,0,-inf,0,2336
0,0,nan,-inf,0,-inf,0,2337
0,0,nan,-inf,0,-inf,0,2338
0,0,nan,-inf,0,-inf,0,2339
0,0,nan,-inf,0,-inf,0,2340
0,0,nan,-inf,0,-inf,0,2341
0,0,nan,-inf,0,-inf,0,2342
0,0,nan,-inf,0,-inf,0,2343
0,0,nan,-inf,0,-inf,0,2344
0,0,nan,-inf,0,-inf,0,2345
0,0,nan,-inf,0,-inf,0,2346
0,0,nan,-inf,0,-inf,0,2347
0.0792497,0.577755,6.12016,3.53012,0.244741,0.55814,2.56695,2348
0,0,nan,-inf,0,-inf,0,2349
0,0,nan,-inf,0,-inf,0,2350
0,0,nan,-inf,0,-inf,0,2351
0,0,nan,-inf,0,-inf,0,2352
0,0,nan,-inf,0,-inf,0,2353
0,0,nan,-inf,0,-inf,0,2354
0,0,nan,-inf,0,-inf,0,2355
0,0,nan,-inf,0,-inf,0,2356
0,0,nan,-inf,0,-inf,0,2357
0,0,nan,-inf,0,-inf,0,2358
0.106596,0.445385,7.76391,4.5928,0.23731,0.588556,3.45532,2359
0,0,nan,-inf,0,-inf,0,2360
0,0,nan,-inf,0,-inf,0,2361
0,0,nan,-inf,0,-inf,0,2362
0,0,nan,-inf,0,-inf,0,2363
0,0,nan,-inf,0,-inf,0,2364
0,0,nan,-inf,0,-inf,0,2365
0,0,nan,-inf,0,-inf,0,2366
0,0,nan,-inf,0,-inf,0,2367
0,0,nan,-inf,0,-inf,0,2368
0,0,nan,-inf,0,-inf,0,2369
0,0,nan,-inf,0,-inf,0,2370
0,0,nan,-inf,0,-inf,0,2371
0,0,nan,-inf,0,-inf,0,2372
0,0,nan,-inf,0,-inf,0,2373
0,0,nan,-inf,0,-inf,0,2374
0,0,nan,-inf,0,-inf,0,2375
0,0,nan,-inf,0,-inf,0,2376
0,0,nan,-inf,0,-inf,0,2377
0,0,nan,-inf,0,-inf,0,2378
0,0,nan,-inf,0,-inf,0,2379
0,0,nan,-inf,0,-inf,0,2380
0,0,nan,-inf,0,-inf,0,2381
0,0,nan,-inf,0,-inf,0,2382
0,0,nan,-inf,0,-inf,0,2383
0,0,nan,-inf,0,-inf,0,2384
0,0,nan,-inf,0,-inf,0,2385
0,0,nan,-inf,0,-inf,0,2386
0,0,nan,-inf,0,-inf,0,2387
0.0964947,0.42828,13.9971,5.50022,0.148565,0.389288,3.02485,2388
0,0,nan,-inf,0,-inf,0,2389
0.0737852,0.314822,7.45323,3.7236,0.186764,0.498658,2.07836,2390
0,0,nan,-inf,0,-inf,0,2391
0,0,nan,-inf,0,-inf,0,2392
0,0,nan,-inf,0,-inf,0,2393
0,0,nan,-inf,0,-inf,0,2394
0,0,nan,-inf,0,-inf,0,2395
0,0,nan,-inf,0,-inf,0,2396
0,0,nan,-inf,0,-inf,0,2397
0.0440542,0.211814,8.32922,3.90499,0.187477,0.462109,1.5848,2398
0,0,nan,-inf,0,-inf,0,2399
0,0,nan,-inf,0,-inf,0,2400
0,0,nan,-inf,0,-inf,0,2401
0,0,nan,-inf,0,-inf,0,2402
0,0,nan,-inf,0,-inf,0,2403
0,0,nan,-inf,0,-inf,0,2404
0,0,nan,-inf,0,-inf,0,2405
0,0,nan,-inf,0,-inf,0,2406
0,0,nan,-inf,0,-inf,0,2407
0,0,nan,-inf,0,-inf,0,2408
0,0,nan,-inf,0,-inf,0,2409
0.0614799,0.326434,9.22459,3.38948,0.17238,0.365575,1.98398,2410
0,0,nan,-inf,0,-inf,0,2411
0,0,nan,-inf,0,-inf,0,2412
0,0,nan,-inf,0,-inf,0,2413
0,0,nan,-inf,0,-inf,0,2414
0.0492563,0.200671,16.3471,5.81544,0.192545,0.351385,2.05268,2415
0,0,nan,-inf,0,-inf,0,2416
0,0,nan,-inf,0,-inf,0,2417
0,0,nan,-inf,0,-inf,0,2418
0,0,nan,-inf,0,-inf,0,2419
0,0,nan,-inf,0,-inf,0,2420
0,0,nan,-inf,0,-inf,0,2421
0,0,nan,-inf,0,-inf,0,2422
0,0,nan,-inf,0,-inf,0,2423
0,0,nan,-inf,0,-inf,0,2424
0,0,nan,-inf,0,-inf,0,2425
0,0,nan,-inf,0,-inf,0,2426
0,0,nan,-inf,0,-inf,0,2427
0,0,nan,-inf,0,-inf,0,2428
0,0,nan,-inf,0,-inf,0,2429
0,0,nan,-inf,0,-inf,0,2430
0,0,nan,-inf,0,-inf,0,2431
0,0,nan,-inf,0,-inf,0,2432
0,0,nan,-inf,0,-inf,0,2433
0,0,nan,-inf,0,-inf,0,2434
0,0,nan,-inf,0,-inf,0,2435
0,0,nan,-inf,0,-inf,0,2436
0,0,nan,-inf,0,-inf,0,2437
0,0,nan,-inf,0,-inf,0,2438
0,0,nan,-inf,0,-inf,0,2439
0,0,nan,-inf,0,-inf,0,2440
0,0,nan,-inf,0,-inf,0,2441
0,0,nan,-inf,0,-inf,0,2442
0,0,nan,-inf,0,-inf,0,2443
0,0,nan,-inf,0,-inf,0,2444
0,0,nan,-inf,0,-inf,0,2445
0,0,nan,-inf,0,-inf,0,2446
0,0,nan,-inf,0,-inf,0,2447
0,0,nan,-inf,0,-inf,0,2448
0,0,nan,-inf,0,-inf,0,2449
0,0,nan,-inf,0,-inf,0,2450
0.0568494,0.462483,12.027,5.07499,0.186593,0.42182,2.39428,2451
0.0702219,0.615225,10.4408,5.87719,0.154676,0.562477,2.81231,2452
0,0,nan,-inf,0,-inf,0,2453
0.0787424,0.446367,9.34709,5.19417,0.243418,0.555506,2.98778,2454
0,0,nan,-inf,0,-inf,0,2455
0,0,nan,-inf,0,-inf,0,2456
0,0,nan,-inf,0,-inf,0,2457
0,0,nan,-inf,0,-inf,0,2458
0,0,nan,-inf,0,-inf,0,2459
0,0,nan,-inf,0,-inf,0,2460
0,0,nan,-inf,0,-inf,0,2461
0,0,nan,-inf,0,-inf,0,2462
0,0,nan,-inf,0,-inf,0,2463
0,0,nan,-inf,0,-inf,0,2464
0,0,nan,-inf,0,-inf,0,2465
0,0,nan,-inf,0,-inf,0,2466
0,0,nan,-inf,0,-inf,0,2467
0,0,nan,-inf,0,-inf,0,2468
0,0,nan,-inf,0,-inf,0,2469
0,0,nan,-inf,0,-inf,0,2470
0,0,nan,-inf,0,-inf,0,2471
0,0,nan,-inf,0,-inf,0,2472
0,0,nan,-inf,0,-inf,0,2473
0,0,nan,-inf,0,-inf,0,2474
0,0,nan,-inf,0,-inf,0,2475
0,0,nan,-inf,0,-inf,0,2476
0,0,nan,-inf,0,-inf,0,2477
0,0,nan,-inf,0,-inf,0,2478
0,0,nan,-inf,0,-inf,0,2479
0,0,nan,-inf,0,-inf,0,2480
0,0,nan,-inf,0,-inf,0,2481
0,0,nan,-inf,0,-inf,0,2482
0,0,nan,-inf,0,-inf,0,2483
0,0,nan,-inf,0,-inf,0,2484
0,0,nan,-inf,0,-inf,0,2485
0,0,nan,-inf,0,-inf,0,2486
0,0,nan,-inf,0,-inf,0,2487
0.0671835,0.30847,11.9145,4.97114,0.192729,0.416608,2.50023,2488
0.0509125,0.291668,18.0699,5.26752,0.156862,0.290029,2.1207,2489
0,0,nan,-inf,0,-inf,0,2490
0.0339242,0.300659,9.16857,3.98142,0.147683,0.425873,1.48556,2491
0,0,nan,-inf,0,-inf,0,2492
0,0,nan,-inf,0,-inf,0,2493
0,0,nan,-inf,0,-inf,0,2494
0,0,nan,-inf,0,-inf,0,2495
0,0,nan,-inf,0,-inf,0,2496
0,0,nan,-inf,0,-inf,0,2497
0,0,nan,-inf,0,-inf,0,2498
0,0,nan,-inf,0,-inf,0,2499
0,0,nan,-inf,0,-inf,0,2500
0,0,nan,-inf,0,-inf,0,2501
0,0,nan,-inf,0,-inf,0,2502
0,0,nan,-inf,0,-inf,0,2503
0,0,nan,-inf,0,-inf,0,2504
0,0,nan,-inf,0,-inf,0,2505
0,0,nan,-inf,0,-inf,0,2506
0.0195194,0.220689,7.41203,1.97741,0.130605,0.262401,0.786894,2507
0,0,nan,-inf,0,-inf,0,2508
0,0,nan,-inf,0,-inf,0,2509
0,0,nan,-inf,0,-inf,0,2510
0,0,nan,-inf,0,-inf,0,2511
0,0,nan,-inf,0,-inf,0,2512
0,0,nan,-inf,0,-inf,0,2513
0,0,nan,-inf,0,-inf,0,2514
0,0,nan,-inf,0,-inf,0,2515
0,0,nan,-inf,0,-inf,0,2516
0,0,nan,-inf,0,-inf,0,2517
0.0299293,0.274431,7.7651,3.67318,0.120491,0.472531,1.31874,2518
0.0414298,0.244948,7.23998,4.37175,0.182356,0.593499,1.80859,2519
0.0395811,0.267523,9.01174,3.68817,0.159152,0.402258,1.65424,2520
0.0786607,0.340731,7.65903,5.25087,0.148659,0.680503,2.89693,2521
0.0477516,0.321717,7.87675,3.16858,0.137209,0.396822,1.85516,2522
0.0780309,0.294121,8.30894,5.21439,0.208951,0.622758,2.86771,2523
0,0,nan,-inf,0,-inf,0,2524
