"muscles_p1-final.Label-Analysis"
"Volume3d","Area3d","Length3d","index"
0.0195777,0.823727,2.17772,1863
0.0225753,0.864986,2.23511,1864
0.0125678,0.582726,1.83712,1865
0.0148772,0.779228,2.69317,1866
0.0494429,2.36288,4.46994,1867
0.0297894,1.15237,2.56066,1868
0.00970429,0.509082,1.8266,1869
0,0,-inf,1870
0.0276549,1.27782,3.79736,1871
0.0113022,0.579234,1.94907,1872
0.0156237,0.707242,2.09654,1873
0.0300751,1.3415,3.61312,1874
0.0270542,1.25999,3.84046,1875
0.0133959,0.743822,2.74694,1876
0.0116346,0.593402,2.01972,1877
0.0221612,1.21855,4.47322,1878
0,0,-inf,1879
0,0,-inf,1880
0.0139033,0.673434,2.29061,1881
0,0,-inf,1882
0.0210357,0.840742,2.09265,1883
0.0262961,1.18082,3.26686,1884
0.0162535,0.643813,1.64418,1885
0,0,-inf,1886
0.0265643,1.21134,3.69442,1887
0.0309091,1.13864,2.37268,1888
0.0333935,1.3204,3.25932,1889
0.0489647,1.68074,3.6295,1890
0.0289554,1.36068,4.30807,1891
0.0366652,1.56647,4.17991,1892
0.0570127,2.06175,4.45191,1893
0.0348573,1.49515,4.36311,1894
0.0283605,1.298,3.80727,1895
0.0471918,1.71007,3.95543,1896
0.029212,1.2107,3.37403,1897
0.0273225,1.25236,3.61354,1898
0.0323846,1.36953,3.44554,1899
0.0264535,1.22975,3.63802,1900
0.023905,1.18133,3.63441,1901
0.00881201,0.56165,2.42309,1902
0.021718,0.871149,2.10947,1903
0.0156587,0.77602,2.50755,1904
0.0260336,1.2723,3.97342,1905
0.0297077,1.3543,3.92829,1906
0.0304717,1.31071,3.74017,1907
0.0391087,1.45443,3.42265,1908
0.0207791,0.937412,2.75015,1909
0.0274449,1.28316,4.08514,1910
0.012941,0.693208,2.55178,1911
0.0246923,1.10855,3.12523,1912
0.0135533,0.650889,2.12811,1913
0.0292412,1.22821,3.12308,1914
0.0151163,0.705018,2.00612,1915
0.0267334,1.19252,3.35354,1916
0.0304075,1.14107,2.66751,1917
0.0159386,0.634858,1.55957,1918
0.0197935,0.989949,3.0903,1919
0.052528,1.96387,3.58239,1920
0.0209307,0.94813,2.84757,1921
0.0270659,1.04096,2.39313,1922
0.019117,0.855251,2.29206,1923
0.0597187,2.0172,3.70187,1924
0.0210415,0.959587,2.75682,1925
0.0289262,1.30006,3.67467,1926
0.0159328,0.665935,1.79805,1927
0,0,-inf,1928
0,0,-inf,1929
0,0,-inf,1930
0.0268501,1.11926,3.05786,1931
0.0144456,0.700255,2.22403,1932
0.0486847,1.59979,3.38431,1933
0.0267159,1.13748,2.78532,1934
0.0325653,1.51525,3.65875,1935
0.0200093,0.947628,2.5806,1936
0.0329211,1.39459,3.56508,1937
0.0171516,0.709543,1.7947,1938
0.009506,0.461092,1.4042,1939
0.00558696,0.294428,1.09739,1940
0.0316556,1.36784,3.6225,1941
0.040036,1.50467,3.4789,1942
0,0,-inf,1943
0.0503177,1.79463,3.58011,1944
0,0,-inf,1945
0,0,-inf,1946
0.020435,0.806799,2.0659,1947
0.0352655,1.3805,3.53159,1948
0.0335393,1.34358,3.64624,1949
0.015577,0.664211,1.75759,1950
0,0,-inf,1951
0,0,-inf,1952
0.0282031,1.19627,3.37185,1953
0.0254563,1.16051,3.32074,1954
0.0108823,0.551432,1.89755,1955
0.0182305,0.898136,2.99117,1956
0.0126436,0.638973,2.16974,1957
0.0141599,0.797244,2.78953,1958
0.00680583,0.367185,1.3035,1959
0,0,-inf,1960
0.0409458,1.57762,3.97811,1961
0.0120954,0.521352,1.47739,1962
0.0227561,1.0998,3.60994,1963
0,0,-inf,1964
0.0330319,1.35162,3.44657,1965
0,0,-inf,1966
0,0,-inf,1967
0.0250247,1.1532,3.45075,1968
0.00884117,0.471099,1.72528,1969
0.0283372,1.3375,4.26893,1970
0.019671,0.991226,3.3484,1971
0.0205225,1.09874,3.99925,1972
0.0218055,1.20482,4.44029,1973
0.0135767,0.704927,2.35765,1974
0.0215897,0.955117,2.89046,1975
0.0144223,0.759666,2.73709,1976
0.0118971,0.519241,1.55321,1977
0.0138741,0.688593,2.26449,1978
0.0201434,1.03016,3.80817,1979
0.0268443,1.34014,4.4055,1980
0.0279465,1.32442,3.87156,1981
0.0134542,0.608713,1.67284,1982
0.0251238,1.11475,2.95104,1983
0.0159269,0.841202,3.05696,1984
0.0173324,0.855926,2.93546,1985
0.0129876,0.76611,3.17762,1986
0.0191403,0.951281,3.25317,1987
0.0153962,0.911064,3.82845,1988
0.0289321,1.35002,4.07523,1989
0.0178515,0.892993,2.92428,1990
0.012107,0.643027,2.41878,1991
0.0284947,1.32628,4.09136,1992
0.0194377,0.956849,3.21973,1993
0.0326237,1.45959,4.19359,1994
0.0240683,1.21075,3.98061,1995
0.00581441,0.337814,1.38353,1996
0.0200326,0.995065,3.33144,1997
0.0184113,0.925856,2.95167,1998
0.0192569,1.02269,3.62287,1999
0.0204117,1.03392,3.37033,2000
0.0171691,0.810322,2.20425,2001
0.0059777,0.366054,1.61475,2002
0.0115997,0.543925,1.68633,2003
0.0196069,0.955357,3.06532,2004
0.0168075,0.923455,3.40185,2005
0.0163118,0.818917,2.53557,2006
0.0139149,0.77741,2.88323,2007
0.0110223,0.672739,2.64351,2008
0.0195369,0.919446,2.93245,2009
0.0231468,1.11379,3.41916,2010
0.00969262,0.454488,1.43269,2011
0.00971595,0.486987,1.55528,2012
0.017035,0.744406,2.1327,2013
0.00913859,0.507422,1.81057,2014
0.0147489,0.806622,2.5019,2015
0.00935437,0.505543,1.81487,2016
0.0103633,0.576102,2.24383,2017
0.0146672,0.731144,2.52262,2018
0.00784391,0.463894,1.99263,2019
0.0102583,0.614932,2.4017,2020
0.0201434,1.01135,3.47085,2021
0.0199276,0.950025,3.14468,2022
0.0143523,0.692058,1.9358,2023
0.0162244,0.830349,2.53514,2024
0.0210007,1.02469,3.08097,2025
0.0251005,1.07674,3.02463,2026
0.0256895,1.12412,2.89702,2027
0.0168309,0.803855,2.56319,2028
0.0100134,0.46122,1.49558,2029
0.0112148,0.57229,2.00298,2030
0.009506,0.544005,2.24597,2031
0.0193619,0.785568,2.24427,2032
0.00758147,0.396599,1.44639,2033
0.0120312,0.561458,1.8129,2034
0.00645592,0.392853,1.77368,2035
0.0160377,0.839267,2.97571,2036
0.00772144,0.482186,2.08797,2037
0.00597187,0.362835,1.49167,2038
0.0107657,0.515691,1.61923,2039
0.065049,1.88493,2.40603,2040
0.0106141,0.475474,1.47378,2041
0.0149647,0.740124,2.44289,2042
0.0126611,0.58509,1.82263,2043
0.00691081,0.407072,1.68151,2044
0.00634511,0.370294,1.61722,2045
0.0074765,0.452464,2.02313,2046
0.012072,0.568058,1.78061,2047
0.0147081,0.700664,1.77876,2048
0.00798971,0.406643,1.3837,2049
0.00997839,0.482222,1.63478,2050
0.0158453,0.818008,2.53576,2051
0.0118504,0.651217,2.4522,2052
0.00983842,0.560746,2.23596,2053
0,0,-inf,2054
0.0093602,0.481726,1.6644,2055
0,0,-inf,2056
0,0,-inf,2057
0,0,-inf,2058
0,0,-inf,2059
0.0128943,0.679611,2.28168,2060
0.0130168,0.634351,1.9712,2061
0,0,-inf,2062
0,0,-inf,2063
0,0,-inf,2064
0,0,-inf,2065
0,0,-inf,2066
0,0,-inf,2067
0,0,-inf,2068
0.0214147,0.985129,3.02432,2069
0.0174374,0.874179,3.03844,2070
0.0214381,1.07782,3.3668,2071
0,0,-inf,2072
0,0,-inf,2073
0,0,-inf,2074
0,0,-inf,2075
0,0,-inf,2076
0,0,-inf,2077
0,0,-inf,2078
0.0292878,1.24499,3.63395,2079
0.0267159,1.18257,3.629,2080
0.0189304,0.865435,2.61685,2081
0.0112789,0.537929,1.77132,2082
0.017484,0.893796,3.13808,2083
0.0180089,0.751613,1.97601,2084
0.0117513,0.727731,3.13661,2085
0.0194552,0.987081,3.47298,2086
0.0251763,1.02684,2.71563,2087
0.0128827,0.589358,1.67229,2088
0.0228552,0.982621,2.73178,2089
0.0373825,1.22242,2.33838,2090
0.0184755,0.800348,2.1116,2091
0.0130285,0.662031,2.18521,2092
0.0112556,0.558769,1.84424,2093
0.0163702,0.719354,2.00422,2094
0.0151105,0.642481,1.63808,2095
0.0241907,0.971279,2.33396,2096
0.0329211,1.33184,2.98385,2097
0.0105266,0.542495,1.72421,2098
0.0161544,0.659116,1.83849,2099
0.0144806,0.608988,1.85642,2100
0.0188137,0.830443,2.18599,2101
0.0156587,0.618246,1.38181,2102
0.0371784,1.13293,2.15499,2103
0.0199276,0.685137,1.58948,2104
0.0178806,0.748857,1.74801,2105
0.0125503,0.522649,1.45169,2106
0.0258995,0.916058,1.83966,2107
0.0212864,0.687083,1.43646,2108
0.0689914,1.8895,3.32874,2109
0.0303142,0.969037,2.11181,2110
0.0274158,0.971424,2.30865,2111
0.0380707,1.10699,1.766,2112
0.022377,1.02707,3.04997,2113
0.0136467,0.589788,1.82222,2114
0.0183472,0.809886,2.31899,2115
0.0130751,0.646118,1.7841,2116
0.0215197,0.825303,2.03033,2117
0.00934854,0.446034,1.42567,2118
0.0309266,0.998443,1.92052,2119
0.0542367,1.63846,2.84239,2120
0.0485623,1.63496,2.71708,2121
0.0140491,0.658329,2.02498,2122
0.0151571,0.719629,2.38447,2123
0.0196943,0.77546,1.98679,2124
0.0152213,0.674411,1.92683,2125
0.0177756,0.764076,2.10783,2126
0.0257945,1.08077,2.89081,2127
0.0197235,0.925485,2.83484,2128
0.0155479,0.78183,2.51778,2129
0.0248614,1.03206,2.61909,2130
0.0187787,0.843874,2.33065,2131
0.0210823,1.00352,3.0918,2132
0.00890532,0.499272,2.06617,2133
0.0106782,0.584554,2.19212,2134
0.016131,0.74458,2.08782,2135
0.0330552,1.1043,2.40462,2136
0.0191111,0.902349,3.00055,2137
0.0146089,0.614561,1.79403,2138
0.0310957,1.2529,2.90547,2139
0.0248322,0.960641,2.33227,2140
0,0,-inf,2141
0.0431269,1.53832,2.95304,2142
0.0187962,0.906741,2.64027,2143
0.0107657,0.47185,1.2794,2144
0.0189537,0.847405,2.37812,2145
0.0205516,0.901066,2.63232,2146
0.0255671,1.05955,2.84473,2147
0.0288912,1.15062,3.07774,2148
0,0,-inf,2149
0.0299935,1.0258,1.78865,2150
0.035423,1.3896,3.0779,2151
0,0,-inf,2152
0.0169358,0.894289,3.20156,2153
0.0258995,1.13347,3.37391,2154
0.0158511,0.859981,3.07818,2155
0.00598353,0.354861,1.526,2156
0.00534202,0.328448,1.54199,2157
0.00629262,0.383158,1.5353,2158
0.0148422,0.637874,1.7538,2159
0.0135125,0.645657,2.01744,2160
0.0126436,0.593878,1.8997,2161
0.00938936,0.49418,1.72983,2162
0.0132268,0.638146,1.92751,2163
0.00663087,0.373276,1.42423,2164
0.012212,0.580702,1.70281,2165
0.0143465,0.65009,1.81674,2166
0.011553,0.645283,2.37937,2167
0.0850816,2.41778,2.95987,2168
0.0350731,1.06802,1.78465,2169
0.0173791,0.728303,1.86543,2170
0,0,-inf,2171
0.0176007,0.860866,2.85843,2172
0.0119262,0.636451,2.29655,2173
0.0126611,0.688218,2.31836,2174
0.025917,1.10413,2.85436,2175
0.0238991,1.03548,2.80061,2176
0.0092319,0.403343,1.25684,2177
0.00840377,0.38878,1.15362,2178
0.0112556,0.430019,1.07625,2179
0.0166734,0.558326,1.1674,2180
0.00744734,0.366936,1.27931,2181
0.0117455,0.571185,1.64874,2182
0.00977427,0.44168,1.31882,2183
0.00476466,0.252537,0.95618,2184
0,0,-inf,2185
0,0,-inf,2186
0,0,-inf,2187
0.0161952,0.76124,2.46701,2188
0.0105674,0.456866,1.35957,2189
0.0114422,0.471483,1.21608,2190
0.00966346,0.411157,1.18195,2191
0.0112381,0.579306,2.00884,2192
0.0211815,0.955398,2.4986,2193
0.0173499,0.896484,3.03744,2194
0.0193153,0.65943,1.48777,2195
0.0437509,1.24059,1.88867,2196
0.0110573,0.524052,1.50464,2197
0.00831046,0.41376,1.35547,2198
0.0119087,0.592326,1.95445,2199
0.0140374,0.640248,1.83248,2200
0.0180731,0.869761,2.70526,2201
0.0207266,0.889802,2.38664,2202
0.012387,0.6209,2.10591,2203
0.0247506,1.04302,2.86828,2204
0.0436693,1.70556,4.17565,2205
0,0,-inf,2206
0.00852624,0.462517,1.73902,2207
0.00935437,0.47114,1.57283,2208
0.0226686,1.00242,1.85487,2209
0.014294,0.739656,2.56631,2210
0.0199043,0.814305,2.12037,2211
0.0317022,1.35723,3.96675,2212
0.0176882,0.663159,1.58427,2213
0.0142707,0.632176,1.64679,2214
0.0250772,1.20046,3.77336,2215
0.0232985,1.15342,3.90086,2216
0.0118738,0.561377,1.88164,2217
0.0306583,1.10395,2.24367,2218
0.0269842,1.02368,2.40664,2219
0.0103633,0.472111,1.42825,2220
0.0138158,0.644864,2.04562,2221
0.0235492,0.895592,2.10704,2222
0.0208024,0.859573,2.21793,2223
0.0330727,1.19023,2.50267,2224
0.0126436,0.560595,1.58692,2225
0.0404676,1.54756,3.18221,2226
0,0,-inf,2227
0.0105616,0.476561,1.41049,2228
0.015128,0.615798,1.53548,2229
0.0233684,0.976782,2.7193,2230
0.00922024,0.415421,1.24835,2231
0.0160202,0.686729,1.92013,2232
0,0,-inf,2233
0,0,-inf,2234
0,0,-inf,2235
0,0,-inf,2236
0.0116055,0.528264,1.50776,2237
0.0117338,0.506543,1.4498,2238
0.0130285,0.598373,1.77635,2239
0.024354,1.15042,3.43529,2240
0.0194844,0.930959,3.09417,2241
0.0185921,0.749404,1.9437,2242
0.0217355,0.848276,2.09927,2243
0.00710326,0.368304,1.35201,2244
0.0281739,0.956089,2.06414,2245
0.0215139,0.832244,2.02379,2246
0.0186971,0.83055,2.45108,2247
0.0245232,0.917581,2.40249,2248
0.0247156,0.980288,2.47734,2249
0.0262086,0.912743,2.10148,2250
0.0226278,0.895807,2.2976,2251
0.0124919,0.543584,1.77049,2252
0.0142007,0.572939,1.57751,2253
0.0109756,0.506017,1.58142,2254
0.0247739,0.925799,2.06039,2255
0.0244182,0.979721,2.49679,2256
0,0,-inf,2257
0.0263369,0.983617,2.3712,2258
0.0258295,0.984602,2.57603,2259
0.0194202,0.880855,2.73337,2260
0.025188,1.00841,2.64191,2261
0.0248556,1.02232,2.66257,2262
0.0148597,0.614854,1.63173,2263
0.020575,0.734581,1.70521,2264
0.0199626,0.814028,1.9884,2265
0,0,-inf,2266
0,0,-inf,2267
0,0,-inf,2268
0,0,-inf,2269
0,0,-inf,2270
0,0,-inf,2271
0,0,-inf,2272
0,0,-inf,2273
0,0,-inf,2274
0,0,-inf,2275
0,0,-inf,2276
0,0,-inf,2277
0.40376,8.23877,7.34001,2278
0,0,-inf,2279
0,0,-inf,2280
0,0,-inf,2281
0,0,-inf,2282
0,0,-inf,2283
0,0,-inf,2284
0,0,-inf,2285
0,0,-inf,2286
0,0,-inf,2287
0,0,-inf,2288
0,0,-inf,2289
0,0,-inf,2290
0,0,-inf,2291
0,0,-inf,2292
0,0,-inf,2293
0.116737,3.9112,5.3357,2294
0,0,-inf,2295
0,0,-inf,2296
0,0,-inf,2297
0,0,-inf,2298
0,0,-inf,2299
0,0,-inf,2300
0,0,-inf,2301
0,0,-inf,2302
0,0,-inf,2303
0,0,-inf,2304
0.128436,4.45332,8.40652,2305
0.169335,4.06896,5.42123,2306
0.0733712,2.72674,5.74753,2307
0.101323,3.57282,7.63402,2308
0,0,-inf,2309
0,0,-inf,2310
0,0,-inf,2311
0,0,-inf,2312
0,0,-inf,2313
0,0,-inf,2314
0,0,-inf,2315
0,0,-inf,2316
0,0,-inf,2317
0,0,-inf,2318
0.170583,5.48152,8.29316,2319
0,0,-inf,2320
0.219157,5.69439,7.08122,2321
0,0,-inf,2322
0,0,-inf,2323
0,0,-inf,2324
0,0,-inf,2325
0.301883,8.36159,7.31588,2326
0,0,-inf,2327
0,0,-inf,2328
0,0,-inf,2329
0,0,-inf,2330
0,0,-inf,2331
0,0,-inf,2332
0,0,-inf,2333
0,0,-inf,2334
0,0,-inf,2335
0,0,-inf,2336
0,0,-inf,2337
0,0,-inf,2338
0,0,-inf,2339
0,0,-inf,2340
0,0,-inf,2341
0,0,-inf,2342
0,0,-inf,2343
0,0,-inf,2344
0,0,-inf,2345
0,0,-inf,2346
0,0,-inf,2347
0.0792497,2.56695,3.53012,2348
0,0,-inf,2349
0,0,-inf,2350
0,0,-inf,2351
0,0,-inf,2352
0,0,-inf,2353
0,0,-inf,2354
0,0,-inf,2355
0,0,-inf,2356
0,0,-inf,2357
0,0,-inf,2358
0.106596,3.45532,4.5928,2359
0,0,-inf,2360
0,0,-inf,2361
0,0,-inf,2362
0,0,-inf,2363
0,0,-inf,2364
0,0,-inf,2365
0,0,-inf,2366
0,0,-inf,2367
0,0,-inf,2368
0,0,-inf,2369
0,0,-inf,2370
0,0,-inf,2371
0,0,-inf,2372
0,0,-inf,2373
0,0,-inf,2374
0,0,-inf,2375
0,0,-inf,2376
0,0,-inf,2377
0,0,-inf,2378
0,0,-inf,2379
0,0,-inf,2380
0,0,-inf,2381
0,0,-inf,2382
0,0,-inf,2383
0,0,-inf,2384
0,0,-inf,2385
0,0,-inf,2386
0,0,-inf,2387
0.0964947,3.02485,5.50022,2388
0,0,-inf,2389
0.0737852,2.07836,3.7236,2390
0,0,-inf,2391
0,0,-inf,2392
0,0,-inf,2393
0,0,-inf,2394
0,0,-inf,2395
0,0,-inf,2396
0,0,-inf,2397
0.0440542,1.5848,3.90499,2398
0,0,-inf,2399
0,0,-inf,2400
0,0,-inf,2401
0,0,-inf,2402
0,0,-inf,2403
0,0,-inf,2404
0,0,-inf,2405
0,0,-inf,2406
0,0,-inf,2407
0,0,-inf,2408
0,0,-inf,2409
0.0614799,1.98398,3.38948,2410
0,0,-inf,2411
0,0,-inf,2412
0,0,-inf,2413
0,0,-inf,2414
0.0492563,2.05268,5.81544,2415
0,0,-inf,2416
0,0,-inf,2417
0,0,-inf,2418
0,0,-inf,2419
0,0,-inf,2420
0,0,-inf,2421
0,0,-inf,2422
0,0,-inf,2423
0,0,-inf,2424
0,0,-inf,2425
0,0,-inf,2426
0,0,-inf,2427
0,0,-inf,2428
0,0,-inf,2429
0,0,-inf,2430
0,0,-inf,2431
0,0,-inf,2432
0,0,-inf,2433
0,0,-inf,2434
0,0,-inf,2435
0,0,-inf,2436
0,0,-inf,2437
0,0,-inf,2438
0,0,-inf,2439
0,0,-inf,2440
0,0,-inf,2441
0,0,-inf,2442
0,0,-inf,2443
0,0,-inf,2444
0,0,-inf,2445
0,0,-inf,2446
0,0,-inf,2447
0,0,-inf,2448
0,0,-inf,2449
0,0,-inf,2450
0.0568494,2.39428,5.07499,2451
0.0702219,2.81231,5.87719,2452
0,0,-inf,2453
0.0787424,2.98778,5.19417,2454
0,0,-inf,2455
0,0,-inf,2456
0,0,-inf,2457
0,0,-inf,2458
0,0,-inf,2459
0,0,-inf,2460
0,0,-inf,2461
0,0,-inf,2462
0,0,-inf,2463
0,0,-inf,2464
0,0,-inf,2465
0,0,-inf,2466
0,0,-inf,2467
0,0,-inf,2468
0,0,-inf,2469
0,0,-inf,2470
0,0,-inf,2471
0,0,-inf,2472
0,0,-inf,2473
0,0,-inf,2474
0,0,-inf,2475
0,0,-inf,2476
0,0,-inf,2477
0,0,-inf,2478
0,0,-inf,2479
0,0,-inf,2480
0,0,-inf,2481
0,0,-inf,2482
0,0,-inf,2483
0,0,-inf,2484
0,0,-inf,2485
0,0,-inf,2486
0,0,-inf,2487
0.0671835,2.50023,4.97114,2488
0.0509125,2.1207,5.26752,2489
0,0,-inf,2490
0.0339242,1.48556,3.98142,2491
0,0,-inf,2492
0,0,-inf,2493
0,0,-inf,2494
0,0,-inf,2495
0,0,-inf,2496
0,0,-inf,2497
0,0,-inf,2498
0,0,-inf,2499
0,0,-inf,2500
0,0,-inf,2501
0,0,-inf,2502
0,0,-inf,2503
0,0,-inf,2504
0,0,-inf,2505
0,0,-inf,2506
0.0195194,0.786894,1.97741,2507
0,0,-inf,2508
0,0,-inf,2509
0,0,-inf,2510
0,0,-inf,2511
0,0,-inf,2512
0,0,-inf,2513
0,0,-inf,2514
0,0,-inf,2515
0,0,-inf,2516
0,0,-inf,2517
0.0299293,1.31874,3.67318,2518
0.0414298,1.80859,4.37175,2519
0.0395811,1.65424,3.68817,2520
0.0786607,2.89693,5.25087,2521
0.0477516,1.85516,3.16858,2522
0.0780309,2.86771,5.21439,2523
0,0,-inf,2524
0.0506617,1.88862,3.83529,2525
0.058564,2.02665,2.83373,2526
0.0738086,2.99108,6.38199,2527
0.0403451,1.67767,3.87393,2528
0.0618298,2.22561,3.54864,2529
0.0298418,1.11592,2.46129,2530
0.049682,2.1347,4.71027,2531
0.0598703,1.9979,3.72096,2532
0.049023,1.78813,3.60901,2533
0.0459029,1.81229,3.87921,2534
0.0352364,1.47185,3.66148,2535
0.0854607,3.23108,5.13854,2536
0.0720123,2.50148,4.89025,2537
0.0419897,1.67662,4.08506,2538
0.137021,3.80615,4.37234,2539
0.0347931,1.45119,3.24795,2540
0.0518981,2.22955,4.45109,2541
0.025952,0.884522,1.7314,2542
0.0308916,1.19179,3.06063,2543
0.0525979,2.18377,4.96577,2544
0.0378316,1.76591,4.67519,2545
0.0432727,1.73233,3.95682,2546
0.0362278,1.76363,4.9282,2547
0.0476,2.2247,5.69035,2548
0.034105,1.64025,4.63377,2549
0.0266285,1.26811,3.61523,2550
0.0134425,0.741919,2.60481,2551
0.0237358,0.957082,2.15484,2552
0.0238117,1.13921,3.35952,2553
0.0252405,1.09467,2.78847,2554
0.0218638,0.937895,2.28047,2555
0.0161135,0.809069,2.54024,2556
0.0345599,1.44469,3.36505,2557
0.0196535,0.914788,2.52185,2558
0.0381581,1.51333,2.98421,2559
0,0,-inf,2560
0.0301859,1.22612,2.8018,2561
0.0339592,1.39113,3.22283,2562
0.0265585,1.06153,2.71267,2563
0.111722,3.75503,5.63931,2564
0.114848,4.09603,6.01676,2565
0.0800137,3.04741,4.97633,2566
0.036601,1.47131,2.7642,2567
0.0201726,0.80385,2.0522,2568
0.0268093,0.94774,2.11473,2569
0.0147605,0.682624,2.20339,2570
0.0185105,0.771923,2.0916,2571
0.0452789,1.78766,3.71627,2572
0.0505334,1.84852,3.5373,2573
0.0365835,1.38954,2.87452,2574
0.0493379,1.78152,3.52586,2575
0.0725664,2.54422,4.63565,2576
0.0495945,1.8862,4.10669,2577
0,0,-inf,2578
0.0524638,1.85563,2.92413,2579
0.0392954,1.45472,3.07237,2580
0.0436751,1.68648,2.85546,2581
0,0,-inf,2582
0,0,-inf,2583
0.0145564,0.631547,1.77233,2584
0.025328,1.10134,2.69623,2585
0.0301334,1.32083,2.97896,2586
0.0237475,1.07825,2.93758,2587
0.0323437,1.13202,2.30362,2588
0.0322854,1.11362,2.51718,2589
0.0776635,3.05439,6.16809,2590
0.032472,1.31808,2.56446,2591
0.0491396,1.93795,3.18806,2592
0.0214906,1.10403,3.23204,2593
0.0260744,1.30912,3.54001,2594
0.0249839,1.0345,2.6889,2595
0.0220971,0.986085,2.37472,2596
0.0594329,2.26599,2.66645,2597
0.0209832,0.804314,1.52747,2598
0.0271533,1.22263,1.82351,2599
0.015093,0.594414,1.13651,2600
0.0341866,1.47258,3.12293,2601
0,0,-inf,2602
0,0,-inf,2603
0,0,-inf,2604
0,0,-inf,2605
0,0,-inf,2606
0,0,-inf,2607
0,0,-inf,2608
0,0,-inf,2609
0.0112789,0.535833,1.62751,2610
0,0,-inf,2611
0,0,-inf,2612
0.0460254,1.94303,3.19395,2613
0.0176882,0.726211,1.79367,2614
0.019636,0.832247,2.30723,2615
0.0173966,0.740086,2.06118,2616
0.0135592,0.575809,1.74767,2617
0.0186738,0.921936,2.65408,2618
0.0544408,2.34039,5.64771,2619
0.240758,7.28323,6.74326,2620
0.0581557,2.52017,6.44667,2621
0.0358137,1.43758,3.20109,2622
0.0350497,1.50419,3.39985,2623
0,0,-inf,2624
0.018528,0.822889,2.16943,2625
0.0171808,0.782291,2.06199,2626
0.0258178,1.13785,2.87241,2627
0.00755231,0.406533,1.5035,2628
0.0606926,2.69722,5.71547,2629
0.0322096,1.2651,3.05201,2630
0.0280281,1.10233,2.40439,2631
0.0478508,1.75093,3.83147,2632
0.0129818,0.628358,1.86831,2633
0.0177931,0.979194,2.34491,2634
0.0282089,1.11151,2.69523,2635
0.0343966,1.32669,3.25811,2636
0.0411674,1.69474,4.20971,2637
0.0302034,1.21661,3.05244,2638
0.0252813,1.08017,2.85032,2639
0.0329561,1.64836,3.42674,2640
0.0445207,1.56748,3.30323,2641
0.0828305,2.89485,5.324,2642
0.0534144,2.16526,4.62543,2643
0.0508717,2.15069,5.49775,2644
0.0114305,0.611169,1.88792,2645
0.0375166,1.64859,3.31378,2646
0.019741,0.757844,1.95619,2647
0,0,-inf,2648
0.014918,0.736557,2.48284,2649
0.0126261,0.608861,2.06142,2650
0.0142415,0.673786,2.20768,2651
0.0137458,0.662717,2.04963,2652
0.0146731,0.644655,1.74031,2653
0.0125328,0.744035,2.6624,2654
0.0115355,0.633547,2.38129,2655
0.0103225,0.510973,1.57457,2656
0,0,-inf,2657
0.00978593,0.483522,1.72625,2658
0.011693,0.598892,2.08071,2659
0,0,-inf,2660
0.0157578,0.652907,1.84959,2661
0.0105732,0.500103,1.62981,2662
0,0,-inf,2663
0.0184696,0.771215,1.97827,2664
0.0190645,0.825396,2.25785,2665
0,0,-inf,2666
0,0,-inf,2667
0,0,-inf,2668
0.0201317,0.873306,2.37041,2669
0.0164285,0.742835,1.99982,2670
0.0222021,1.05035,2.83362,2671
0.0183822,0.905792,2.63046,2672
0.00672418,0.355531,1.21025,2673
0.0114714,0.573456,1.58182,2674
0.00959931,0.402518,0.994881,2675
0.00962847,0.432619,1.13452,2676
0.0252055,1.16415,3.23208,2677
0.00797804,0.419422,1.55918,2678
0.0178398,0.748074,1.55196,2679
0.0436868,1.38551,1.78501,2680
0.0354871,1.46214,2.55034,2681
0.0321979,1.21245,2.18807,2682
0.0179389,0.749443,1.50089,2683
0,0,-inf,2684
0.0160786,0.737998,2.31807,2685
0.0137458,0.644281,1.94809,2686
0.0148888,0.701653,2.08851,2687
0.019222,0.816327,2.58411,2688
0.0327053,1.46645,3.9944,2689
0.0405784,1.36015,2.75521,2690
0,0,-inf,2691
0.0276549,1.24562,3.62526,2692
0.0408641,1.81388,4.11093,2693
0.0386305,1.49368,2.98954,2694
0.0329794,1.24924,2.82759,2695
0.0370851,1.50711,3.49911,2696
0.0321338,1.31837,3.14418,2697
0.0159911,0.781606,2.5239,2698
0.00781475,0.364533,1.05695,2699
0.0211406,0.88002,2.25263,2700
0.0363677,1.28611,3.17093,2701
0.0174432,0.800648,2.64441,2702
0.0270775,1.14034,2.90275,2703
0.042223,1.5572,2.96373,2704
0.156254,5.13275,5.3472,2705
0,0,-inf,2706
0.0258295,1.20734,3.39089,2707
0.046387,1.86786,4.6984,2708
0.0330202,1.43797,4.05417,2709
0.0185804,0.931209,3.2456,2710
0.0141949,0.761967,2.90218,2711
0.0548607,1.97515,4.27151,2712
0.0293753,1.39289,3.35513,2713
0.0331194,1.43451,3.17518,2714
0.0407767,1.63741,3.67482,2715
0.0251355,0.901415,1.78169,2716
0.0225403,1.15106,3.36558,2717
0.0373125,1.59765,3.51234,2718
0,0,-inf,2719
0,0,-inf,2720
0,0,-inf,2721
0,0,-inf,2722
0,0,-inf,2723
0,0,-inf,2724
0,0,-inf,2725
0,0,-inf,2726
0,0,-inf,2727
0,0,-inf,2728
0,0,-inf,2729
0,0,-inf,2730
0,0,-inf,2731
0,0,-inf,2732
0,0,-inf,2733
0.031469,1.17731,2.18823,2734
0.0398961,1.65498,3.4914,2735
