"muscles_p1-final.Label-Analysis"
"Volume3d","Length3d","LengthOrientPhi","LengthOrientTheta","index","Materials"
0,-inf,5.72958,180,1335,""
0,-inf,5.72958,180,1336,""
0,-inf,5.72958,180,1337,""
0,-inf,5.72958,180,1338,""
0,-inf,5.72958,180,1339,""
0,-inf,5.72958,180,1340,""
0,-inf,5.72958,180,1341,""
0,-inf,5.72958,180,1342,""
0,-inf,5.72958,180,1343,""
0,-inf,5.72958,180,1344,""
0,-inf,5.72958,180,1345,""
0,-inf,5.72958,180,1346,""
0,-inf,5.72958,180,1347,""
0,-inf,5.72958,180,1348,""
0,-inf,5.72958,180,1349,""
0,-inf,5.72958,180,1350,""
0,-inf,5.72958,180,1351,""
0,-inf,5.72958,180,1352,""
0,-inf,5.72958,180,1353,""
0,-inf,5.72958,180,1354,""
0,-inf,5.72958,180,1355,""
0,-inf,5.72958,180,1356,""
0,-inf,5.72958,180,1357,""
0,-inf,5.72958,180,1358,""
0,-inf,5.72958,180,1359,""
0,-inf,5.72958,180,1360,""
0,-inf,5.72958,180,1361,""
0,-inf,5.72958,180,1362,""
0,-inf,5.72958,180,1363,""
0,-inf,5.72958,180,1364,""
0,-inf,5.72958,180,1365,""
0,-inf,5.72958,180,1366,""
0,-inf,5.72958,180,1367,""
0,-inf,5.72958,180,1368,""
0,-inf,5.72958,180,1369,""
0,-inf,5.72958,180,1370,""
0,-inf,5.72958,180,1371,""
0,-inf,5.72958,180,1372,""
0,-inf,5.72958,180,1373,""
0,-inf,5.72958,180,1374,""
0,-inf,5.72958,180,1375,""
0,-inf,5.72958,180,1376,""
0,-inf,5.72958,180,1377,""
0,-inf,5.72958,180,1378,""
0,-inf,5.72958,180,1379,""
0,-inf,5.72958,180,1380,""
0,-inf,5.72958,180,1381,""
0,-inf,5.72958,180,1382,""
0,-inf,5.72958,180,1383,""
0,-inf,5.72958,180,1384,""
0,-inf,5.72958,180,1385,""
0,-inf,5.72958,180,1386,""
0,-inf,5.72958,180,1387,""
0,-inf,5.72958,180,1388,""
0,-inf,5.72958,180,1389,""
0,-inf,5.72958,180,1390,""
0,-inf,5.72958,180,1391,""
0,-inf,5.72958,180,1392,""
0,-inf,5.72958,180,1393,""
0,-inf,5.72958,180,1394,""
0,-inf,5.72958,180,1395,""
0,-inf,5.72958,180,1396,""
0,-inf,5.72958,180,1397,""
0,-inf,5.72958,180,1398,""
0,-inf,5.72958,180,1399,""
0,-inf,5.72958,180,1400,""
0,-inf,5.72958,180,1401,""
0,-inf,5.72958,180,1402,""
0,-inf,5.72958,180,1403,""
0,-inf,5.72958,180,1404,""
0,-inf,5.72958,180,1405,""
0,-inf,5.72958,180,1406,""
0,-inf,5.72958,180,1407,""
0,-inf,5.72958,180,1408,""
0,-inf,5.72958,180,1409,""
0,-inf,5.72958,180,1410,""
0,-inf,5.72958,180,1411,""
0,-inf,5.72958,180,1412,""
0,-inf,5.72958,180,1413,""
0,-inf,5.72958,180,1414,""
0,-inf,5.72958,180,1415,""
0,-inf,5.72958,180,1416,""
0,-inf,5.72958,180,1417,""
0,-inf,5.72958,180,1418,""
0,-inf,5.72958,180,1419,""
0,-inf,5.72958,180,1420,""
0,-inf,5.72958,180,1421,""
0,-inf,5.72958,180,1422,""
0,-inf,5.72958,180,1423,""
0,-inf,5.72958,180,1424,""
0,-inf,5.72958,180,1425,""
0,-inf,5.72958,180,1426,""
0,-inf,5.72958,180,1427,""
0,-inf,5.72958,180,1428,""
0,-inf,5.72958,180,1429,""
0,-inf,5.72958,180,1430,""
0,-inf,5.72958,180,1431,""
0,-inf,5.72958,180,1432,""
0,-inf,5.72958,180,1433,""
0,-inf,5.72958,180,1434,""
0,-inf,5.72958,180,1435,""
0,-inf,5.72958,180,1436,""
0,-inf,5.72958,180,1437,""
0,-inf,5.72958,180,1438,""
0,-inf,5.72958,180,1439,""
0,-inf,5.72958,180,1440,""
0,-inf,5.72958,180,1441,""
0,-inf,5.72958,180,1442,""
0,-inf,5.72958,180,1443,""
0,-inf,5.72958,180,1444,""
0,-inf,5.72958,180,1445,""
0,-inf,5.72958,180,1446,""
0,-inf,5.72958,180,1447,""
0,-inf,5.72958,180,1448,""
0,-inf,5.72958,180,1449,""
0,-inf,5.72958,180,1450,""
0,-inf,5.72958,180,1451,""
0,-inf,5.72958,180,1452,""
0,-inf,5.72958,180,1453,""
0,-inf,5.72958,180,1454,""
0,-inf,5.72958,180,1455,""
0,-inf,5.72958,180,1456,""
0,-inf,5.72958,180,1457,""
0,-inf,5.72958,180,1458,""
0,-inf,5.72958,180,1459,""
0,-inf,5.72958,180,1460,""
0,-inf,5.72958,180,1461,""
0,-inf,5.72958,180,1462,""
0,-inf,5.72958,180,1463,""
0,-inf,5.72958,180,1464,""
0,-inf,5.72958,180,1465,""
0,-inf,5.72958,180,1466,""
0,-inf,5.72958,180,1467,""
0,-inf,5.72958,180,1468,""
0,-inf,5.72958,180,1469,""
0,-inf,5.72958,180,1470,""
0,-inf,5.72958,180,1471,""
0,-inf,5.72958,180,1472,""
0,-inf,5.72958,180,1473,""
0,-inf,5.72958,180,1474,""
0,-inf,5.72958,180,1475,""
0,-inf,5.72958,180,1476,""
0,-inf,5.72958,180,1477,""
0,-inf,5.72958,180,1478,""
0,-inf,5.72958,180,1479,""
0,-inf,5.72958,180,1480,""
0,-inf,5.72958,180,1481,""
0,-inf,5.72958,180,1482,""
0,-inf,5.72958,180,1483,""
0,-inf,5.72958,180,1484,""
0,-inf,5.72958,180,1485,""
0,-inf,5.72958,180,1486,""
0,-inf,5.72958,180,1487,""
0,-inf,5.72958,180,1488,""
0,-inf,5.72958,180,1489,""
0,-inf,5.72958,180,1490,""
0,-inf,5.72958,180,1491,""
0,-inf,5.72958,180,1492,""
0,-inf,5.72958,180,1493,""
0,-inf,5.72958,180,1494,""
0,-inf,5.72958,180,1495,""
0,-inf,5.72958,180,1496,""
0,-inf,5.72958,180,1497,""
0,-inf,5.72958,180,1498,""
0,-inf,5.72958,180,1499,""
0,-inf,5.72958,180,1500,""
0,-inf,5.72958,180,1501,""
0,-inf,5.72958,180,1502,""
0,-inf,5.72958,180,1503,""
0,-inf,5.72958,180,1504,""
0,-inf,5.72958,180,1505,""
0.13884,4.5064,54.7563,-138.212,1506,""
0,-inf,5.72958,180,1507,""
0.0315856,3.49934,54.7563,-138.212,1508,""
0,-inf,5.72958,180,1509,""
0,-inf,5.72958,180,1510,""
0,-inf,5.72958,180,1511,""
0,-inf,5.72958,180,1512,""
0,-inf,5.72958,180,1513,""
0,-inf,5.72958,180,1514,""
0,-inf,5.72958,180,1515,""
0,-inf,5.72958,180,1516,""
0,-inf,5.72958,180,1517,""
0,-inf,5.72958,180,1518,""
0.0352014,3.29185,54.7563,-138.212,1519,""
0,-inf,5.72958,180,1520,""
0.0570593,3.64523,27.6049,91.7724,1521,""
0.0264069,2.26564,5.72958,180,1522,""
0.0142123,1.74452,5.72958,180,1523,""
0.0210123,1.58117,27.6049,91.7724,1524,""
0,-inf,5.72958,180,1525,""
0,-inf,5.72958,180,1526,""
0,-inf,5.72958,180,1527,""
0.00908027,1.48633,22.6546,29.5546,1528,""
0.0217355,2.76206,82.2767,-129.036,1529,""
0.0154779,3.22563,82.2767,-129.036,1530,""
0.0289262,5.27765,61.9597,-107.413,1531,""
0.0842302,6.16412,54.7563,-138.212,1532,""
0.00541784,1.37553,82.2767,-129.036,1533,""
0,-inf,5.72958,180,1534,""
0,-inf,5.72958,180,1535,""
0,-inf,5.72958,180,1536,""
0,-inf,5.72958,180,1537,""
0,-inf,5.72958,180,1538,""
0,-inf,5.72958,180,1539,""
0,-inf,5.72958,180,1540,""
0,-inf,5.72958,180,1541,""
0,-inf,5.72958,180,1542,""
0,-inf,5.72958,180,1543,""
0,-inf,5.72958,180,1544,""
0,-inf,5.72958,180,1545,""
0,-inf,5.72958,180,1546,""
0,-inf,5.72958,180,1547,""
0,-inf,5.72958,180,1548,""
0.086493,4.1489,47.4118,55.3851,1549,""
0.103849,4.28579,47.4118,55.3851,1550,""
0.12429,4.44705,47.4118,55.3851,1551,""
0.0884175,4.21546,47.4118,55.3851,1552,""
0.061964,3.92448,47.4118,55.3851,1553,""
0.0868545,4.32631,47.4118,55.3851,1554,""
0.0582782,4.13497,47.4118,55.3851,1555,""
0.0472501,3.94309,47.4118,55.3851,1556,""
0.0520031,3.84864,47.4118,55.3851,1557,""
0.0974394,3.88459,47.4118,55.3851,1558,""
0.0751207,3.72164,47.4118,55.3851,1559,""
0.0746192,3.65775,71.8695,68.6512,1560,""
0.104327,3.5464,47.4118,55.3851,1561,""
0.098355,2.96796,47.4118,55.3851,1562,""
0.0328511,3.21505,47.4118,55.3851,1563,""
0.0397852,3.33167,47.4118,55.3851,1564,""
0.0472617,3.40725,47.4118,55.3851,1565,""
0.0676093,3.27611,47.4118,55.3851,1566,""
0.0353355,3.62037,47.4118,55.3851,1567,""
0.0595146,3.56824,47.4118,55.3851,1568,""
0.070187,3.48475,47.4118,55.3851,1569,""
0.0486147,3.63656,47.4118,55.3851,1570,""
0.0798679,4.09549,47.4118,55.3851,1571,""
0.0376158,4.31448,47.4118,55.3851,1572,""
0.036222,4.07798,47.4118,55.3851,1573,""
0.0609725,3.94253,47.4118,55.3851,1574,""
0.068694,4.15216,47.4118,55.3851,1575,""
0.0559688,3.6715,47.4118,55.3851,1576,""
0.0698662,4.02172,47.4118,55.3851,1577,""
0.0812209,3.59732,47.4118,55.3851,1578,""
0.0547907,3.70881,71.8695,68.6512,1579,""
0.110958,3.34943,47.4118,55.3851,1580,""
0.0643026,3.38715,47.4118,55.3851,1581,""
0.0414765,3.34528,71.8695,68.6512,1582,""
0.0805444,3.36389,47.4118,55.3851,1583,""
0.0994631,3.4707,47.4118,55.3851,1584,""
0.062518,3.65436,47.4118,55.3851,1585,""
0.0239225,3.59484,71.8695,68.6512,1586,""
0.0681516,3.58211,47.4118,55.3851,1587,""
0.0764621,3.56523,71.8695,68.6512,1588,""
0.0511458,3.19635,47.4118,55.3851,1589,""
0.0326528,2.93007,71.8695,68.6512,1590,""
0.0251413,3.01374,71.8695,68.6512,1591,""
0.0297602,2.90833,71.8695,68.6512,1592,""
0.0369334,3.12764,71.8695,68.6512,1593,""
0.0206158,2.58433,71.8695,68.6512,1594,""
0.0315739,3.04334,71.8695,68.6512,1595,""
0.0280048,2.93004,71.8695,68.6512,1596,""
0.0295619,2.55537,71.8695,68.6512,1597,""
0.0296786,3.02721,71.8695,68.6512,1598,""
0.0521372,3.02084,71.8695,68.6512,1599,""
0.0405492,2.69906,47.4118,55.3851,1600,""
0.0364202,2.93655,47.4118,55.3851,1601,""
0.0331019,3.02901,71.8695,68.6512,1602,""
0.036566,2.85358,71.8695,68.6512,1603,""
0.0351139,2.75026,71.8695,68.6512,1604,""
0.0368693,2.71407,71.8695,68.6512,1605,""
0.0268676,2.59149,71.8695,68.6512,1606,""
0.0181897,1.95271,47.4118,55.3851,1607,""
0.051175,2.9065,71.8695,68.6512,1608,""
0.0434302,3.82208,71.8695,68.6512,1609,""
0.0416165,3.74566,71.8695,68.6512,1610,""
0.06786,4.08635,74.504,40.833,1611,""
0.056342,3.38135,71.8695,68.6512,1612,""
0.198215,4.50553,74.504,40.833,1613,""
0.13968,4.28433,74.504,40.833,1614,""
0.0930655,4.34061,74.504,40.833,1615,""
0.0953341,4.30214,74.504,40.833,1616,""
0.0200034,2.55437,71.8695,68.6512,1617,""
0.0318014,2.64784,71.8695,68.6512,1618,""
0.0344082,3.0634,47.4118,55.3851,1619,""
0.0398027,2.99929,47.4118,55.3851,1620,""
0.037954,2.47947,71.8695,68.6512,1621,""
0.0698312,2.89459,71.8695,68.6512,1622,""
0.0604652,2.96219,47.4118,55.3851,1623,""
0.0321455,2.78634,71.8695,68.6512,1624,""
0.0419372,2.72506,47.4118,55.3851,1625,""
0.0940861,3.17847,71.8695,68.6512,1626,""
0.0872278,3.3347,71.8695,68.6512,1627,""
0.0562895,4.13444,74.504,40.833,1628,""
0.0561671,4.24924,74.504,40.833,1629,""
0.0594912,4.10719,74.504,40.833,1630,""
0.0416106,4.07192,74.504,40.833,1631,""
0.0761647,4.63666,74.504,40.833,1632,""
0.0865571,4.49127,74.504,40.833,1633,""
0.0349448,2.95092,47.4118,55.3851,1634,""
0.0289904,2.4682,71.8695,68.6512,1635,""
0.0256662,2.33162,47.4118,55.3851,1636,""
0.0201434,2.13874,47.4118,55.3851,1637,""
0.0302093,2.41817,71.8695,68.6512,1638,""
0.0547616,2.95874,71.8695,68.6512,1639,""
0.0265118,3.42622,74.504,40.833,1640,""
0.0518398,3.23382,74.504,40.833,1641,""
0.0555897,3.48846,71.8695,68.6512,1642,""
0.0696854,3.64503,74.504,40.833,1643,""
0.0361811,3.01538,71.8695,68.6512,1644,""
0.039342,2.46739,47.4118,55.3851,1645,""
0.0419605,2.21799,47.4118,55.3851,1646,""
0.0253105,1.9764,71.8695,68.6512,1647,""
0.02394,2.35636,71.8695,68.6512,1648,""
0.0214906,1.95829,52.462,92.4823,1649,""
0.0439842,2.58523,71.8695,68.6512,1650,""
0.0164401,1.67658,47.4118,55.3851,1651,""
0,-inf,5.72958,180,1652,""
0,-inf,5.72958,180,1653,""
0,-inf,5.72958,180,1654,""
0,-inf,5.72958,180,1655,""
0,-inf,5.72958,180,1656,""
0.0567036,3.69121,74.504,40.833,1657,""
0.0948093,4.21818,74.504,40.833,1658,""
0.0719307,3.99177,74.504,40.833,1659,""
0.0333876,3.96117,47.4118,55.3851,1660,""
0.0204641,2.9987,47.4118,55.3851,1661,""
0.0456171,3.28696,47.4118,55.3851,1662,""
0.0222895,3.16375,47.4118,55.3851,1663,""
0.0492271,3.69615,74.504,40.833,1664,""
0.0920041,4.86938,74.504,40.833,1665,""
0.0721523,4.18351,74.504,40.833,1666,""
0.256674,5.01205,74.504,40.833,1667,""
0.132145,4.78843,74.504,40.833,1668,""
0.126494,4.79936,74.504,40.833,1669,""
0.0848484,4.47596,74.504,40.833,1670,""
0.0564003,4.54992,47.4118,55.3851,1671,""
0.0753599,3.73779,74.504,40.833,1672,""
0.0970195,4.9259,74.504,40.833,1673,""
0.0978418,4.88371,74.504,40.833,1674,""
0.11241,4.81357,74.504,40.833,1675,""
0.120551,4.84597,74.504,40.833,1676,""
0.0704552,4.85725,74.504,40.833,1677,""
0,-inf,5.72958,180,1678,""
0.116311,5.07526,74.504,40.833,1679,""
0.141307,5.03429,74.504,40.833,1680,""
0.0907677,5.2233,74.504,40.833,1681,""
0,-inf,5.72958,180,1682,""
0.057905,4.02472,74.504,40.833,1683,""
0,-inf,5.72958,180,1684,""
0,-inf,5.72958,180,1685,""
0,-inf,5.72958,180,1686,""
0.0393245,4.14291,47.4118,55.3851,1687,""
0.0527496,4.23576,47.4118,55.3851,1688,""
0.10291,4.63255,74.504,40.833,1689,""
0.175336,5.34254,74.504,40.833,1690,""
0.0586398,5.03279,74.504,40.833,1691,""
0,-inf,5.72958,180,1692,""
0,-inf,5.72958,180,1693,""
0,-inf,5.72958,180,1694,""
0,-inf,5.72958,180,1695,""
0,-inf,5.72958,180,1696,""
0,-inf,5.72958,180,1697,""
0.10831,5.04171,74.504,40.833,1698,""
0.0861955,4.97728,74.504,40.833,1699,""
0,-inf,5.72958,180,1700,""
0,-inf,5.72958,180,1701,""
0,-inf,5.72958,180,1702,""
0,-inf,5.72958,180,1703,""
0.132478,5.19267,74.504,40.833,1704,""
0.147116,5.11512,74.504,40.833,1705,""
0.142899,5.06647,74.504,40.833,1706,""
0.145862,4.94532,74.504,40.833,1707,""
0.0483232,5.12466,74.504,40.833,1708,""
0.0485214,4.7082,74.504,40.833,1709,""
0.129515,4.84046,47.4118,55.3851,1710,""
0.0736103,4.63196,74.504,40.833,1711,""
0.0349856,3.53395,74.504,40.833,1712,""
0.0897763,5.30141,74.504,40.833,1713,""
0.0593863,4.77831,74.504,40.833,1714,""
0.147903,5.31579,52.8676,21.1453,1715,""
0,-inf,5.72958,180,1716,""
0.0919983,5.21832,74.504,40.833,1717,""
0.108538,5.5171,74.504,40.833,1718,""
0.0998713,5.18469,74.504,40.833,1719,""
0.169848,5.24264,74.504,40.833,1720,""
0.0679183,5.16103,74.504,40.833,1721,""
0.0689214,4.87399,74.504,40.833,1722,""
0.0468418,5.17606,74.504,40.833,1723,""
0,-inf,5.72958,180,1724,""
0,-inf,5.72958,180,1725,""
0,-inf,5.72958,180,1726,""
0,-inf,5.72958,180,1727,""
0.0651424,4.80292,74.504,40.833,1728,""
0.0715866,5.09439,74.504,40.833,1729,""
0.0592405,4.90513,74.504,40.833,1730,""
0.0911643,5.17272,74.504,40.833,1731,""
0,-inf,5.72958,180,1732,""
0,-inf,5.72958,180,1733,""
0.0842127,5.35657,74.504,40.833,1734,""
0.0906161,5.0859,74.504,40.833,1735,""
0,-inf,5.72958,180,1736,""
0.0649033,5.3558,52.8676,21.1453,1737,""
0.0910069,5.18656,74.504,40.833,1738,""
0.146404,5.33173,74.504,40.833,1739,""
0.0908669,4.88192,47.4118,55.3851,1740,""
0.0847725,5.16815,52.8676,21.1453,1741,""
0.128448,5.39682,74.504,40.833,1742,""
0.139085,5.40878,74.504,40.833,1743,""
0.145908,5.07599,74.504,40.833,1744,""
0.0982851,5.50008,74.504,40.833,1745,""
0.113483,5.42701,74.504,40.833,1746,""
0.160523,5.27678,74.504,40.833,1747,""
0,-inf,5.72958,180,1748,""
0,-inf,5.72958,180,1749,""
0,-inf,5.72958,180,1750,""
0,-inf,5.72958,180,1751,""
0,-inf,5.72958,180,1752,""
0,-inf,5.72958,180,1753,""
0,-inf,5.72958,180,1754,""
0,-inf,5.72958,180,1755,""
0,-inf,5.72958,180,1756,""
0,-inf,5.72958,180,1757,""
0,-inf,5.72958,180,1758,""
0,-inf,5.72958,180,1759,""
0,-inf,5.72958,180,1760,""
0,-inf,5.72958,180,1761,""
0,-inf,5.72958,180,1762,""
0,-inf,5.72958,180,1763,""
0,-inf,5.72958,180,1764,""
0,-inf,5.72958,180,1765,""
0,-inf,5.72958,180,1766,""
0,-inf,5.72958,180,1767,""
0,-inf,5.72958,180,1768,""
0,-inf,5.72958,180,1769,""
0,-inf,5.72958,180,1770,""
0,-inf,5.72958,180,1771,""
0,-inf,5.72958,180,1772,""
0,-inf,5.72958,180,1773,""
0,-inf,5.72958,180,1774,""
0,-inf,5.72958,180,1775,""
0,-inf,5.72958,180,1776,""
0,-inf,5.72958,180,1777,""
0,-inf,5.72958,180,1778,""
0,-inf,5.72958,180,1779,""
0,-inf,5.72958,180,1780,""
0,-inf,5.72958,180,1781,""
0,-inf,5.72958,180,1782,""
0,-inf,5.72958,180,1783,""
0,-inf,5.72958,180,1784,""
0,-inf,5.72958,180,1785,""
0,-inf,5.72958,180,1786,""
0,-inf,5.72958,180,1787,""
0,-inf,5.72958,180,1788,""
0,-inf,5.72958,180,1789,""
0,-inf,5.72958,180,1790,""
0,-inf,5.72958,180,1791,""
0,-inf,5.72958,180,1792,""
0,-inf,5.72958,180,1793,""
0,-inf,5.72958,180,1794,""
0,-inf,5.72958,180,1795,""
0,-inf,5.72958,180,1796,""
0,-inf,5.72958,180,1797,""
0,-inf,5.72958,180,1798,""
0,-inf,5.72958,180,1799,""
0,-inf,5.72958,180,1800,""
0,-inf,5.72958,180,1801,""
0,-inf,5.72958,180,1802,""
0,-inf,5.72958,180,1803,""
0,-inf,5.72958,180,1804,""
0,-inf,5.72958,180,1805,""
0,-inf,5.72958,180,1806,""
0,-inf,5.72958,180,1807,""
0,-inf,5.72958,180,1808,""
0,-inf,5.72958,180,1809,""
0,-inf,5.72958,180,1810,""
0,-inf,5.72958,180,1811,""
0,-inf,5.72958,180,1812,""
0,-inf,5.72958,180,1813,""
0,-inf,5.72958,180,1814,""
0,-inf,5.72958,180,1815,""
0,-inf,5.72958,180,1816,""
0,-inf,5.72958,180,1817,""
0,-inf,5.72958,180,1818,""
0,-inf,5.72958,180,1819,""
0,-inf,5.72958,180,1820,""
0,-inf,5.72958,180,1821,""
0,-inf,5.72958,180,1822,""
0,-inf,5.72958,180,1823,""
0,-inf,5.72958,180,1824,""
0,-inf,5.72958,180,1825,""
0,-inf,5.72958,180,1826,""
0,-inf,5.72958,180,1827,""
0,-inf,5.72958,180,1828,""
0,-inf,5.72958,180,1829,""
0,-inf,5.72958,180,1830,""
0,-inf,5.72958,180,1831,""
0,-inf,5.72958,180,1832,""
0.0258937,3.04932,58.6268,124.909,1833,""
0.0258587,3.25388,58.6268,124.909,1834,""
0.0151396,2.61493,58.6268,124.909,1835,""
0.0116405,1.82376,58.6268,124.909,1836,""
0.0151338,2.44645,58.6268,124.909,1837,""
0.0196302,2.8825,58.6268,124.909,1838,""
0.0179798,2.97521,85.3667,124.189,1839,""
0,-inf,5.72958,180,1840,""
0.0268326,3.29298,58.6268,124.909,1841,""
0.0232576,3.47611,58.6268,124.909,1842,""
0.0283256,4.03734,58.6268,124.909,1843,""
0.0443691,4.31054,58.6268,124.909,1844,""
0.0382806,4.51598,58.6268,124.909,1845,""
0.0574676,3.86818,58.6268,124.909,1846,""
0.021858,3.33736,58.6268,124.909,1847,""
0.0400127,4.53722,85.3667,124.189,1848,""
0.0582957,4.30026,85.3667,124.189,1849,""
0.0391904,4.62237,58.6268,124.909,1850,""
0.00617599,1.11331,58.6268,124.909,1851,""
0,-inf,5.72958,180,1852,""
0.0109523,1.58363,85.3667,124.189,1853,""
0.0378024,4.07939,58.6268,124.909,1854,""
0.0394412,4.20081,58.6268,124.909,1855,""
0.044025,4.29738,58.6268,124.909,1856,""
0,-inf,5.72958,180,1857,""
0.0515132,4.39036,85.3667,124.189,1858,""
0.0199159,2.75388,58.6268,124.909,1859,""
0.0572635,4.26648,85.3667,124.189,1860,""
0,-inf,5.72958,180,1861,""
0.0208316,2.54783,58.6268,124.909,1862,""
0.0195777,2.17772,58.6268,124.909,1863,""
0.0225753,2.23511,58.6268,124.909,1864,""
0.0125678,1.83712,58.6268,124.909,1865,""
0.0148772,2.69317,58.6268,124.909,1866,""
0.0494429,4.46994,58.6268,124.909,1867,""
0.0297894,2.56066,58.6268,124.909,1868,""
0.00970429,1.8266,58.6268,124.909,1869,""
0,-inf,5.72958,180,1870,""
0.0276549,3.79736,85.3667,124.189,1871,""
0.0113022,1.94907,85.3667,124.189,1872,""
0.0156237,2.09654,58.6268,124.909,1873,""
0.0300751,3.61312,58.6268,124.909,1874,""
0.0270542,3.84046,58.6268,124.909,1875,""
0.0133959,2.74694,58.6268,124.909,1876,""
0.0116346,2.01972,58.6268,124.909,1877,""
0.0221612,4.47322,84.3944,149.399,1878,""
0,-inf,5.72958,180,1879,""
0,-inf,5.72958,180,1880,""
0.0139033,2.29061,58.6268,124.909,1881,""
0,-inf,5.72958,180,1882,""
0.0210357,2.09265,85.3667,124.189,1883,""
0.0262961,3.26686,52.462,92.4823,1884,""
0.0162535,1.64418,58.6268,124.909,1885,""
0,-inf,5.72958,180,1886,""
0.0265643,3.69442,58.6268,124.909,1887,""
0.0309091,2.37268,58.6268,124.909,1888,""
0.0333935,3.25932,58.6268,124.909,1889,""
0.0489647,3.6295,58.6268,124.909,1890,""
0.0289554,4.30807,58.6268,124.909,1891,""
0.0366652,4.17991,58.6268,124.909,1892,""
0.0570127,4.45191,58.6268,124.909,1893,""
0.0348573,4.36311,58.6268,124.909,1894,""
0.0283605,3.80727,58.6268,124.909,1895,""
0.0471918,3.95543,52.462,92.4823,1896,""
0.029212,3.37403,52.462,92.4823,1897,""
0.0273225,3.61354,52.462,92.4823,1898,""
0.0323846,3.44554,58.6268,124.909,1899,""
0.0264535,3.63802,58.6268,124.909,1900,""
0.023905,3.63441,58.6268,124.909,1901,""
0.00881201,2.42309,58.6268,124.909,1902,""
0.021718,2.10947,58.6268,124.909,1903,""
0.0156587,2.50755,58.6268,124.909,1904,""
0.0260336,3.97342,58.6268,124.909,1905,""
0.0297077,3.92829,58.6268,124.909,1906,""
0.0304717,3.74017,52.462,92.4823,1907,""
0.0391087,3.42265,52.462,92.4823,1908,""
0.0207791,2.75015,58.6268,124.909,1909,""
0.0274449,4.08514,58.6268,124.909,1910,""
0.012941,2.55178,58.6268,124.909,1911,""
0.0246923,3.12523,58.6268,124.909,1912,""
0.0135533,2.12811,58.6268,124.909,1913,""
0.0292412,3.12308,52.462,92.4823,1914,""
0.0151163,2.00612,58.6268,124.909,1915,""
0.0267334,3.35354,52.462,92.4823,1916,""
0.0304075,2.66751,52.462,92.4823,1917,""
0.0159386,1.55957,58.6268,124.909,1918,""
0.0197935,3.0903,58.6268,124.909,1919,""
0.052528,3.58239,58.6268,124.909,1920,""
0.0209307,2.84757,58.6268,124.909,1921,""
0.0270659,2.39313,58.6268,124.909,1922,""
0.019117,2.29206,58.6268,124.909,1923,""
0.0597187,3.70187,77.2382,98.9126,1924,""
0.0210415,2.75682,58.6268,124.909,1925,""
0.0289262,3.67467,58.6268,124.909,1926,""
0.0159328,1.79805,58.6268,124.909,1927,""
0,-inf,5.72958,180,1928,""
0,-inf,5.72958,180,1929,""
0,-inf,5.72958,180,1930,""
0.0268501,3.05786,52.462,92.4823,1931,""
0.0144456,2.22403,58.6268,124.909,1932,""
0.0486847,3.38431,52.462,92.4823,1933,""
0.0267159,2.78532,58.6268,124.909,1934,""
0.0325653,3.65875,52.462,92.4823,1935,""
0.0200093,2.5806,58.6268,124.909,1936,""
0.0329211,3.56508,58.6268,124.909,1937,""
0.0171516,1.7947,58.6268,124.909,1938,""
0.009506,1.4042,58.6268,124.909,1939,""
0.00558696,1.09739,58.6268,124.909,1940,""
0.0316556,3.6225,58.6268,124.909,1941,""
0.040036,3.4789,52.462,92.4823,1942,""
0,-inf,5.72958,180,1943,""
0.0503177,3.58011,52.462,92.4823,1944,""
0,-inf,5.72958,180,1945,""
0,-inf,5.72958,180,1946,""
0.020435,2.0659,52.462,92.4823,1947,""
0.0352655,3.53159,52.462,92.4823,1948,""
0.0335393,3.64624,52.462,92.4823,1949,""
0.015577,1.75759,58.6268,124.909,1950,""
0,-inf,5.72958,180,1951,""
0,-inf,5.72958,180,1952,""
0.0282031,3.37185,58.6268,124.909,1953,""
0.0254563,3.32074,52.462,92.4823,1954,""
0.0108823,1.89755,58.6268,124.909,1955,""
0.0182305,2.99117,52.462,92.4823,1956,""
0.0126436,2.16974,52.462,92.4823,1957,""
0.0141599,2.78953,33.0205,-113.838,1958,""
0.00680583,1.3035,58.6268,124.909,1959,""
0,-inf,5.72958,180,1960,""
0.0409458,3.97811,58.6268,124.909,1961,""
0.0120954,1.47739,52.462,92.4823,1962,""
0.0227561,3.60994,58.6268,124.909,1963,""
0,-inf,5.72958,180,1964,""
0.0330319,3.44657,58.6268,124.909,1965,""
0,-inf,5.72958,180,1966,""
0,-inf,5.72958,180,1967,""
0.0250247,3.45075,77.2382,98.9126,1968,""
0.00884117,1.72528,77.2382,98.9126,1969,""
0.0283372,4.26893,58.6268,124.909,1970,""
0.019671,3.3484,58.6268,124.909,1971,""
0.0205225,3.99925,58.6268,124.909,1972,""
0.0218055,4.44029,58.6268,124.909,1973,""
0.0135767,2.35765,58.6268,124.909,1974,""
0.0215897,2.89046,58.6268,124.909,1975,""
0.0144223,2.73709,58.6268,124.909,1976,""
0.0118971,1.55321,58.6268,124.909,1977,""
0.0138741,2.26449,58.6268,124.909,1978,""
0.0201434,3.80817,58.6268,124.909,1979,""
0.0268443,4.4055,58.6268,124.909,1980,""
0.0279465,3.87156,58.6268,124.909,1981,""
0.0134542,1.67284,85.3667,124.189,1982,""
0.0251238,2.95104,58.6268,124.909,1983,""
0.0159269,3.05696,52.462,92.4823,1984,""
0.0173324,2.93546,58.6268,124.909,1985,""
0.0129876,3.17762,58.6268,124.909,1986,""
