,input2planeDistance,barycenter2planeDistance,output2planeDistance,input2planePointX,input2planePointY,input2planePointZ,barycenter2planePointX,barycenter2planePointY,barycenter2planePointZ,output2planePointX,output2planePointY,output2planePointZ
1173,5.189249733249608,4.166967130820199,3.130326999197119,26.117854899999998,6.5519636,19.3138927,26.117854899999998,8.2079544,19.277892899999998,24.2458653,9.899944999999999,18.9358948
1174,3.9903793146631386,3.5830653567017516,3.2009976804609295,26.0458553,9.431947599999999,19.2418931,26.0458553,9.431947599999999,19.2418931,26.0458553,10.6559408,19.2058933
1175,4.636503115567108,3.7201051369587845,3.031741062802641,26.117854899999998,8.2079544,19.277892899999998,26.0458553,9.431947599999999,19.2418931,23.6698685,10.3679424,18.6838962
1176,5.587338286390358,4.710405658272419,3.9812751576962397,26.117854899999998,6.5519636,19.3138927,26.117854899999998,8.2079544,19.277892899999998,24.2458653,9.899944999999999,18.9358948
1177,5.7704490309011245,4.85877285848275,4.131712274605637,26.117854899999998,6.5519636,19.3138927,24.2458653,8.4959528,18.9358948,24.2458653,9.899944999999999,18.9358948
1178,4.880230667533563,4.315210898412119,3.9824143155238754,23.741868099999998,8.4239532,18.719896,23.7058683,9.719946,18.7018961,23.6698685,10.3679424,18.6838962
1179,5.801918128674255,4.695214484246743,3.6402989927764184,26.117854899999998,6.5519636,19.3138927,26.117854899999998,8.2079544,19.277892899999998,23.6698685,10.3679424,18.6838962
1180,4.693696114096007,3.545614800960196,2.8510387025522608,23.741868099999998,7.559958,18.755895799999998,23.6338687,9.0719496,18.6838962,23.2738707,10.5119416,18.5038972
1181,4.994866844068021,3.8062021793445417,2.715361131604334,26.117854899999998,6.5519636,19.3138927,23.741868099999998,8.4239532,18.719896,23.2738707,10.5119416,18.5038972
1182,5.413183759425169,4.135866286345334,3.0066299334435906,26.117854899999998,6.5519636,19.3138927,24.2458653,8.4959528,18.9358948,23.4178699,10.439942,18.5758968
1183,4.680285526362264,3.896884815909844,3.298061118465775,23.741868099999998,8.4239532,18.719896,23.489869499999998,9.179948999999999,18.6298965,22.4818751,10.295942799999999,18.0358998
1184,5.341604905539219,4.265634516055214,3.7303679953095106,24.2458653,8.2079544,18.9358948,23.6338687,9.0719496,18.6838962,22.4818751,10.295942799999999,18.0358998
1185,5.209937274443692,4.389060714480328,3.6406549861266844,24.2458653,8.2079544,18.9358948,23.741868099999998,8.4239532,18.719896,23.5258693,9.827945399999999,18.6298965
1186,3.5022643691729756,2.9676371316371917,2.5369644235185187,22.2658763,8.639952,17.9999,22.2658763,9.0359498,17.963900199999998,21.7978789,9.503947199999999,17.639902
1187,4.201540652492231,3.31339976675602,2.602215356231878,22.2658763,8.639952,17.9999,22.3378759,9.4679474,17.9819001,22.2658763,10.1879434,17.8919006
1188,5.882553484930506,4.269089071097311,3.2369806264980023,22.049877499999997,7.7039572,17.9279004,22.2658763,9.0359498,17.963900199999998,22.3378759,10.619940999999999,17.9099005
1189,5.383324437120101,4.193204100940316,3.04581498477605,26.117854899999998,6.5519636,19.3138927,23.741868099999998,8.4239532,18.719896,22.4818751,10.295942799999999,18.0358998
1190,5.040261275805461,3.724283271238655,2.67133313351597,23.6338687,6.9119616,18.737895899999998,23.741868099999998,8.4239532,18.719896,22.7338737,10.259943,18.215898799999998
1191,3.261013621733006,2.9069141901096445,2.421705770026782,22.049877499999997,8.279954,17.8919006,22.2658763,9.0359498,17.963900199999998,21.7978789,9.503947199999999,17.639902
1192,5.029063827511101,3.9674164270071044,2.945115893248975,21.6178799,8.0279554,17.6219021,21.8698785,8.8919506,17.7299015,21.7978789,10.079944,17.6039022
