"muscles_p1-final.Label-Analysis"
"Volume3d","Flatness","FirstPointZ","FeretShape3d","index"
0,-1,-2,nan,2323
0,-1,-2,nan,2324
0,-1,-2,nan,2325
0.301883,0.282806,519,10.3666,2326
0,-1,-2,nan,2327
0,-1,-2,nan,2328
0,-1,-2,nan,2329
0,-1,-2,nan,2330
0,-1,-2,nan,2331
0,-1,-2,nan,2332
0,-1,-2,nan,2333
0,-1,-2,nan,2334
0,-1,-2,nan,2335
0,-1,-2,nan,2336
0,-1,-2,nan,2337
0,-1,-2,nan,2338
0,-1,-2,nan,2339
0,-1,-2,nan,2340
0,-1,-2,nan,2341
0,-1,-2,nan,2342
0,-1,-2,nan,2343
0,-1,-2,nan,2344
0,-1,-2,nan,2345
0,-1,-2,nan,2346
0,-1,-2,nan,2347
0.0792497,0.3448,635,6.12016,2348
0,-1,-2,nan,2349
0,-1,-2,nan,2350
0,-1,-2,nan,2351
0,-1,-2,nan,2352
0,-1,-2,nan,2353
0,-1,-2,nan,2354
0,-1,-2,nan,2355
0,-1,-2,nan,2356
0,-1,-2,nan,2357
0,-1,-2,nan,2358
0.106596,0.273686,729,7.76391,2359
0,-1,-2,nan,2360
0,-1,-2,nan,2361
0,-1,-2,nan,2362
0,-1,-2,nan,2363
0,-1,-2,nan,2364
0,-1,-2,nan,2365
0,-1,-2,nan,2366
0,-1,-2,nan,2367
0,-1,-2,nan,2368
0,-1,-2,nan,2369
0,-1,-2,nan,2370
0,-1,-2,nan,2371
0,-1,-2,nan,2372
0,-1,-2,nan,2373
0,-1,-2,nan,2374
0,-1,-2,nan,2375
0,-1,-2,nan,2376
0,-1,-2,nan,2377
0,-1,-2,nan,2378
0,-1,-2,nan,2379
0,-1,-2,nan,2380
0,-1,-2,nan,2381
0,-1,-2,nan,2382
0,-1,-2,nan,2383
0,-1,-2,nan,2384
0,-1,-2,nan,2385
0,-1,-2,nan,2386
0,-1,-2,nan,2387
0.0964947,0.200475,739,13.9971,2388
0,-1,-2,nan,2389
0.0737852,0.473841,859,7.45323,2390
0,-1,-2,nan,2391
0,-1,-2,nan,2392
0,-1,-2,nan,2393
0,-1,-2,nan,2394
0,-1,-2,nan,2395
0,-1,-2,nan,2396
0,-1,-2,nan,2397
0.0440542,0.169733,699,8.32922,2398
0,-1,-2,nan,2399
0,-1,-2,nan,2400
0,-1,-2,nan,2401
0,-1,-2,nan,2402
0,-1,-2,nan,2403
0,-1,-2,nan,2404
0,-1,-2,nan,2405
0,-1,-2,nan,2406
0,-1,-2,nan,2407
0,-1,-2,nan,2408
0,-1,-2,nan,2409
0.0614799,0.423115,694,9.22459,2410
0,-1,-2,nan,2411
0,-1,-2,nan,2412
0,-1,-2,nan,2413
0,-1,-2,nan,2414
0.0492563,0.158929,734,16.3471,2415
0,-1,-2,nan,2416
0,-1,-2,nan,2417
0,-1,-2,nan,2418
0,-1,-2,nan,2419
0,-1,-2,nan,2420
0,-1,-2,nan,2421
0,-1,-2,nan,2422
0,-1,-2,nan,2423
0,-1,-2,nan,2424
0,-1,-2,nan,2425
0,-1,-2,nan,2426
0,-1,-2,nan,2427
0,-1,-2,nan,2428
0,-1,-2,nan,2429
0,-1,-2,nan,2430
0,-1,-2,nan,2431
0,-1,-2,nan,2432
0,-1,-2,nan,2433
0,-1,-2,nan,2434
0,-1,-2,nan,2435
0,-1,-2,nan,2436
0,-1,-2,nan,2437
0,-1,-2,nan,2438
0,-1,-2,nan,2439
0,-1,-2,nan,2440
0,-1,-2,nan,2441
0,-1,-2,nan,2442
0,-1,-2,nan,2443
0,-1,-2,nan,2444
0,-1,-2,nan,2445
0,-1,-2,nan,2446
0,-1,-2,nan,2447
0,-1,-2,nan,2448
0,-1,-2,nan,2449
0,-1,-2,nan,2450
0.0568494,0.138318,814,12.027,2451
0.0702219,0.194776,754,10.4408,2452
0,-1,-2,nan,2453
0.0787424,0.219879,834,9.34709,2454
0,-1,-2,nan,2455
0,-1,-2,nan,2456
0,-1,-2,nan,2457
0,-1,-2,nan,2458
0,-1,-2,nan,2459
0,-1,-2,nan,2460
0,-1,-2,nan,2461
0,-1,-2,nan,2462
0,-1,-2,nan,2463
0,-1,-2,nan,2464
0,-1,-2,nan,2465
0,-1,-2,nan,2466
0,-1,-2,nan,2467
0,-1,-2,nan,2468
0,-1,-2,nan,2469
0,-1,-2,nan,2470
0,-1,-2,nan,2471
0,-1,-2,nan,2472
0,-1,-2,nan,2473
0,-1,-2,nan,2474
0,-1,-2,nan,2475
0,-1,-2,nan,2476
0,-1,-2,nan,2477
0,-1,-2,nan,2478
0,-1,-2,nan,2479
0,-1,-2,nan,2480
0,-1,-2,nan,2481
0,-1,-2,nan,2482
0,-1,-2,nan,2483
0,-1,-2,nan,2484
0,-1,-2,nan,2485
0,-1,-2,nan,2486
0,-1,-2,nan,2487
0.0671835,0.373955,684,11.9145,2488
0.0509125,0.374475,694,18.0699,2489
0,-1,-2,nan,2490
0.0339242,0.294439,737,9.16857,2491
0,-1,-2,nan,2492
0,-1,-2,nan,2493
0,-1,-2,nan,2494
0,-1,-2,nan,2495
0,-1,-2,nan,2496
0,-1,-2,nan,2497
0,-1,-2,nan,2498
0,-1,-2,nan,2499
0,-1,-2,nan,2500
0,-1,-2,nan,2501
0,-1,-2,nan,2502
0,-1,-2,nan,2503
0,-1,-2,nan,2504
0,-1,-2,nan,2505
0,-1,-2,nan,2506
0.0195194,0.512832,794,7.41203,2507
0,-1,-2,nan,2508
0,-1,-2,nan,2509
0,-1,-2,nan,2510
0,-1,-2,nan,2511
0,-1,-2,nan,2512
0,-1,-2,nan,2513
0,-1,-2,nan,2514
0,-1,-2,nan,2515
0,-1,-2,nan,2516
0,-1,-2,nan,2517
0.0299293,0.0669527,733,7.7651,2518
0.0414298,0.110426,769,7.23998,2519
0.0395811,0.438031,788,9.01174,2520
0.0786607,0.313305,816,7.65903,2521
0.0477516,0.199264,833,7.87675,2522
0.0780309,0.745841,839,8.30894,2523
0,-1,-2,nan,2524
0.0506617,0.146067,811,8.26215,2525
0.058564,0.0788036,735,5.96003,2526
0.0738086,0.338956,898,9.2289,2527
0.0403451,0.759401,906,12.7712,2528
0.0618298,0.377982,847,7.2908,2529
0.0298418,0.350396,825,7.16705,2530
0.049682,0.393412,861,13.2478,2531
0.0598703,0.367672,857,8.27644,2532
0.049023,0.104842,899,8.35052,2533
0.0459029,0.665211,904,11.2499,2534
0.0352364,0.634255,892,10.2581,2535
0.0854607,0.359872,930,11.3333,2536
0.0720123,0.479105,895,10.2438,2537
0.0419897,0.445671,884,6.70252,2538
0.137021,0.12498,906,9.29955,2539
0.0347931,0.381987,951,10.5085,2540
0.0518981,0.562909,956,9.46327,2541
0.025952,0.264076,973,7.05223,2542
0.0308916,0.256808,954,9.53466,2543
0.0525979,0.339593,868,10.7916,2544
0.0378316,0.363743,861,11.1434,2545
0.0432727,0.278766,868,10.8032,2546
0.0362278,0.144308,847,11.852,2547
0.0476,0.0896437,826,10.7018,2548
0.034105,0.0990259,793,12.1772,2549
0.0266285,0.0618155,795,8.16457,2550
0.0134425,0.232919,817,9.46415,2551
0.0237358,0.352577,814,8.80663,2552
0.0238117,0.274641,855,8.48818,2553
0.0252405,0.217918,886,8.68442,2554
0.0218638,0.187764,900,6.77588,2555
0.0161135,0.158426,798,6.87862,2556
0.0345599,0.134157,796,8.49504,2557
0.0196535,0.11461,812,8.65652,2558
0.0381581,0.0645434,811,7.88362,2559
0,-1,-2,nan,2560
0.0301859,0.542406,829,7.11894,2561
0.0339592,0.0783112,803,9.02895,2562
0.0265585,0.343238,828,9.10368,2563
0.111722,0.284065,907,11.859,2564
0.114848,0.302091,997,8.80376,2565
0.0800137,0.187243,982,9.16201,2566
0.036601,0.666123,987,7.80863,2567
0.0201726,0.37505,959,7.63718,2568
0.0268093,0.496419,948,5.65381,2569
0.0147605,0.404329,934,7.84223,2570
0.0185105,0.71498,941,7.1061,2571
0.0452789,0.311351,929,7.37669,2572
0.0505334,0.426084,969,8.33037,2573
0.0365835,0.263562,982,9.3349,2574
0.0493379,0.614218,1014,8.49802,2575
0.0725664,0.507375,1018,7.9952,2576
0.0495945,0.41179,1020,11.2951,2577
0,-1,-2,nan,2578
0.0524638,0.775215,996,5.71143,2579
0.0392954,0.447734,1021,6.94248,2580
0.0436751,0.57963,998,6.37991,2581
0,-1,-2,nan,2582
0,-1,-2,nan,2583
0.0145564,0.39555,997,6.63726,2584
0.025328,0.74027,1009,7.56045,2585
0.0301334,0.437983,1013,9.92811,2586
0.0237475,0.71714,992,10.9586,2587
0.0323437,0.195822,987,7.34556,2588
0.0322854,0.644605,1034,6.78113,2589
0.0776635,0.43322,1019,10.2253,2590
0.032472,0.142996,1033,11.611,2591
0.0491396,0.16507,1006,7.96921,2592
0.0214906,0.267432,964,10.5533,2593
0.0260744,0.340831,978,8.45663,2594
0.0249839,0.340176,919,7.1009,2595
0.0220971,0.412544,985,8.54614,2596
0.0594329,0.543019,977,6.62676,2597
0.0209832,0.216516,996,5.99846,2598
0.0271533,0.0541227,968,5.53082,2599
0.015093,0.131077,975,4.1772,2600
0.0341866,0.743901,1004,7.61886,2601
0,-1,-2,nan,2602
0,-1,-2,nan,2603
0,-1,-2,nan,2604
0,-1,-2,nan,2605
0,-1,-2,nan,2606
0,-1,-2,nan,2607
0,-1,-2,nan,2608
0,-1,-2,nan,2609
0.0112789,0.288186,985,6.02608,2610
0,-1,-2,nan,2611
0,-1,-2,nan,2612
0.0460254,0.35119,1032,9.93714,2613
0.0176882,0.277187,902,6.66554,2614
0.019636,0.317904,980,10.4674,2615
0.0173966,0.46348,874,8.88309,2616
0.0135592,0.667901,964,7.64611,2617
0.0186738,0.607675,882,10.8367,2618
0.0544408,0.173396,987,8.08089,2619
0.240758,0.333158,943,7.92864,2620
0.0581557,0.332906,840,10.6296,2621
0.0358137,0.395934,880,9.85818,2622
0.0350497,0.195397,826,10.4175,2623
0,-1,-2,nan,2624
0.018528,0.797228,1003,7.18343,2625
0.0171808,0.243545,924,8.36675,2626
0.0258178,0.563615,995,10.4189,2627
0.00755231,0.536992,956,8.33157,2628
0.0606926,0.59959,985,11.4304,2629
0.0322096,0.348497,1030,11.7672,2630
0.0280281,0.349012,923,10.1115,2631
0.0478508,0.585963,958,9.80349,2632
0.0129818,0.330605,941,7.89756,2633
0.0177931,0.369379,954,7.682,2634
0.0282089,0.329261,660,8.96777,2635
0.0343966,0.168562,654,7.71861,2636
0.0411674,0.152077,667,7.07824,2637
0.0302034,0.287237,700,11.9309,2638
0.0252813,0.114951,657,9.74546,2639
0.0329561,0.354658,661,5.2623,2640
0.0445207,0.193165,717,13.2379,2641
0.0828305,0.357502,730,11.7505,2642
0.0534144,0.501764,711,12.1712,2643
0.0508717,0.0919242,744,11.1347,2644
0.0114305,0.319174,781,9.31872,2645
0.0375166,0.0798197,827,8.06194,2646
0.019741,0.428511,856,7.1103,2647
0,-1,-2,nan,2648
0.014918,0.606592,972,11.1359,2649
0.0126261,0.336234,980,9.77844,2650
0.0142415,0.597588,965,10.3461,2651
0.0137458,0.297826,947,9.48244,2652
0.0146731,0.382895,954,7.10634,2653
0.0125328,0.0881747,906,8.74104,2654
0.0115355,0.118236,915,7.74002,2655
0.0103225,0.322873,932,6.20849,2656
0,-1,-2,nan,2657
0.00978593,0.422767,978,11.2071,2658
0.011693,0.614581,983,6.54198,2659
0,-1,-2,nan,2660
0.0157578,0.923551,1016,7.45303,2661
0.0105732,0.769589,995,7.66998,2662
0,-1,-2,nan,2663
0.0184696,0.632464,1035,8.90753,2664
0.0190645,0.518324,1044,7.66432,2665
0,-1,-2,nan,2666
0,-1,-2,nan,2667
0,-1,-2,nan,2668
0.0201317,0.815642,929,6.49315,2669
0.0164285,0.381164,961,7.17151,2670
0.0222021,0.0731699,933,5.23261,2671
0.0183822,0.349239,914,10.0854,2672
0.00672418,0.119598,867,4.30362,2673
0.0114714,0.0572125,829,7.75029,2674
0.00959931,0.197618,801,4.83444,2675
0.00962847,0.155813,824,7.59725,2676
0.0252055,0.166497,769,7.19,2677
0.00797804,0.347228,774,8.05333,2678
0.0178398,0.0488856,804,6.13911,2679
0.0436868,0.0722463,845,4.60737,2680
0.0354871,0.302476,873,6.72868,2681
0.0321979,0.164165,891,6.22247,2682
0.0179389,0.275395,861,5.12551,2683
0,-1,-2,nan,2684
0.0160786,0.203641,805,7.33072,2685
0.0137458,0.418296,790,6.41591,2686
0.0148888,0.34892,805,6.4747,2687
0.019222,0.488338,800,11.8834,2688
0.0327053,0.417548,755,10.2084,2689
0.0405784,0.525172,767,5.01099,2690
0,-1,-2,nan,2691
0.0276549,0.105688,756,9.03722,2692
0.0408641,0.187778,782,10.8714,2693
0.0386305,0.154656,747,5.32718,2694
0.0329794,0.343024,722,7.52626,2695
0.0370851,0.180944,712,5.9164,2696
0.0321338,0.394235,725,10.586,2697
0.0159911,0.363605,710,8.27212,2698
0.00781475,0.299764,721,6.31345,2699
0.0211406,0.405856,710,7.04302,2700
0.0363677,0.36243,708,12.5874,2701
0.0174432,0.104581,696,8.71665,2702
0.0270775,0.101195,716,9.60807,2703
0.042223,0.125606,725,4.67825,2704
0.156254,0.11401,723,5.18855,2705
0,-1,-2,nan,2706
0.0258295,0.304854,751,6.80186,2707
0.046387,0.279662,726,8.02869,2708
0.0330202,0.337493,693,8.3233,2709
0.0185804,0.276658,703,6.24697,2710
0.0141949,0.442973,713,7.22149,2711
0.0548607,0.134817,724,11.1934,2712
0.0293753,0.327258,771,10.6369,2713
0.0331194,0.240461,762,6.3038,2714
0.0407767,0.160704,800,8.05393,2715
0.0251355,0.452242,810,6.21002,2716
0.0225403,0.218548,786,15.6203,2717
0.0373125,0.043428,803,11.2558,2718
0,-1,-2,nan,2719
0,-1,-2,nan,2720
0,-1,-2,nan,2721
0,-1,-2,nan,2722
0,-1,-2,nan,2723
0,-1,-2,nan,2724
0,-1,-2,nan,2725
0,-1,-2,nan,2726
0,-1,-2,nan,2727
0,-1,-2,nan,2728
0,-1,-2,nan,2729
0,-1,-2,nan,2730
0,-1,-2,nan,2731
0,-1,-2,nan,2732
0,-1,-2,nan,2733
0.031469,0.0911759,1001,9.42708,2734
0.0398961,0.116512,1033,9.98241,2735
0.0172449,0.407444,1028,12.4408,2736
0.0160552,0.26074,1025,9.15797,2737
0.0225811,0.193626,1046,14.6014,2738
0.00993756,0.0973373,1007,10.3658,2739
0.0093952,0.0620596,997,7.91291,2740
0.0152913,0.105764,1034,8.26305,2741
0.0194027,0.0889945,1032,10.4053,2742
0.0468244,0.549702,995,9.57039,2743
0.0380765,0.235052,960,5.62126,2744
0.0429578,0.280388,960,5.86781,2745
0.0253863,0.379498,780,11.6738,2746
0,-1,-2,nan,2747
0.0128652,0.182815,761,7.73745,2748
0,-1,-2,nan,2749
0.0170058,0.845954,775,10.2771,2750
0.0216305,0.14494,792,8.03207,2751
0,-1,-2,nan,2752
0,-1,-2,nan,2753
0,-1,-2,nan,2754
0,-1,-2,nan,2755
0.0300168,0.117798,889,8.26548,2756
0.0146147,0.393265,864,6.40954,2757
0.0117105,0.3756,805,6.83545,2758
0.0234326,0.0250839,735,6.82079,2759
0.02033,0.033627,723,8.86835,2760
0.0299177,0.104525,755,9.30865,2761
0.0268967,0.108225,734,7.86552,2762
0.0195194,0.022647,771,9.94421,2763
0.0149005,0.137772,870,5.3122,2764
0.0131451,0.137916,878,6.28626,2765
0.0100134,0.253511,876,11.1463,2766
0.0398027,0.0756145,889,11.2901,2767
0.0179739,0.0724009,851,9.13548,2768
0.0246923,0.14051,887,5.89138,2769
0.013116,0.320029,825,5.62823,2770
0.0176648,0.319526,819,7.90695,2771
0.0899629,0.299656,507,11.9082,2772
0.0323087,0.22968,524,7.73012,2773
0.030046,0.640804,481,6.90809,2774
0.0282381,0.200296,486,5.9108,2775
0.0249897,0.196169,481,7.02105,2776
0.0152621,0.502051,498,10.5846,2777
0.196908,0.0205747,479,30.6748,2778
0.703392,0.226759,503,11.7443,2779
0.0215139,0.317336,356,4.5268,2780
0.00984425,0.374506,366,6.00113,2781
0.00931938,0.571236,361,5.65249,2782
0.00863705,0.567851,356,6.22243,2783
0.00348748,0.543725,371,6.37435,2784
0.0114597,0.787539,360,4.19166,2785
0.00936604,0.444666,320,5.10052,2786
0.016516,0.108405,320,5.44555,2787
0,-1,-2,nan,2788
0.00782641,0.917127,348,5.64106,2789
0.0085554,0.629819,352,7.11096,2790
0.00880617,0.308764,332,5.17445,2791
0.00791972,0.889855,356,6.60206,2792
0.00659005,0.382326,351,4.77906,2793
0.00442641,0.259822,350,6.98535,2794
0.00649674,0.639439,344,6.40701,2795
0.0167842,0.566613,337,6.17199,2796
0.0123286,0.690582,333,7.39176,2797
0.00810051,0.333861,333,7.53632,2798
0.00614099,0.673863,351,6.35542,2799
0.00404734,0.505179,348,7.18664,2800
0.00480549,0.707357,346,7.24126,2801
0.00390154,0.401333,352,5.99436,2802
0.00629262,0.143364,351,4.45558,2803
0.00745317,0.671992,342,7.9981,2804
0.00980343,0.32879,355,5.27209,2805
0.00610017,0.65546,351,4.77047,2806
0.00670669,0.546851,359,6.49768,2807
0.00568611,0.230779,340,5.83221,2808
0.0113955,0.397003,346,4.33294,2809
0.00478799,0.834571,364,6.66188,2810
0.0122937,0.221258,356,6.65615,2811
0.007459,0.524862,354,6.29387,2812
0.00719074,0.852303,359,6.4625,2813
0.00962847,0.385661,358,5.95691,2814
0.0066717,0.307677,364,5.70061,2815
0.00801304,0.644843,356,6.5422,2816
0.00720823,0.380657,364,7.18981,2817
0,-1,-2,nan,2818
0.0118621,0.663758,373,4.86859,2819
0.0085729,0.886474,377,5.84375,2820
0.0106432,0.700655,369,5.95114,2821
0.00641509,0.445187,370,7.68503,2822
0.0093777,0.534238,373,5.8184,2823
0,-1,-2,nan,2824
0,-1,-2,nan,2825
0.0110281,0.5466,413,3.92853,2826
0,-1,-2,nan,2827
0,-1,-2,nan,2828
0.014224,0.768825,408,4.96623,2829
0.0101009,0.510251,404,4.71932,2830
0,-1,-2,nan,2831
0,-1,-2,nan,2832
0,-1,-2,nan,2833
0.00320755,0.659588,465,4.51337,2834
0.00640343,0.937033,434,4.40474,2835
0.00163876,0.532835,456,2.77793,2836
0.00444974,0.970785,442,3.91162,2837
0.00226278,0.591882,434,4.82291,2838
0.00577942,0.510221,423,4.17691,2839
0.010789,0.721221,426,3.78959,2840
0,-1,-2,nan,2841
0,-1,-2,nan,2842
0.00695163,0.738773,425,5.01241,2843
0,-1,-2,nan,2844
0.00275266,0.377274,437,3.54229,2845
0.0050096,0.5337,442,4.27074,2846
0.00195369,0.886321,436,3.55509,2847
0.0028343,0.762021,433,4.08231,2848
0.00246106,0.78288,431,5.21936,2849
0.00358079,0.548237,459,4.6767,2850
0.00344665,0.389307,497,4.42534,2851
0,-1,-2,nan,2852
0,-1,-2,nan,2853
0.00306758,0.601301,483,3.99762,2854
0.00213448,0.406715,492,3.88804,2855
0,-1,-2,nan,2856
0,-1,-2,nan,2857
0,-1,-2,nan,2858
0,-1,-2,nan,2859
0.00156878,0.345896,469,2.93321,2860
0,-1,-2,nan,2861
0,-1,-2,nan,2862
0,-1,-2,nan,2863
0,-1,-2,nan,2864
0,-1,-2,nan,2865
0,-1,-2,nan,2866
0,-1,-2,nan,2867
0,-1,-2,nan,2868
0,-1,-2,nan,2869
0.00226278,0.423229,496,3.77403,2870
0.00136467,0.571707,483,4.44317,2871
0,-1,-2,nan,2872
0.0032717,0.716983,447,4.65495,2873
0.00261852,0.344087,440,4.4459,2874
0.00421647,0.50419,450,4.30898,2875
0.00201201,0.465542,445,3.88832,2876
0.00392487,0.508595,443,4.3832,2877
0.0024319,0.261657,509,5.68553,2878
0,-1,-2,nan,2879
0,-1,-2,nan,2880
0.00798971,0.434165,377,5.2821,2881
0.00685249,0.718533,370,5.05442,2882
0.010235,0.369349,378,5.53162,2883
0.00735986,0.33109,387,7.81261,2884
0.00423979,0.729873,400,5.09848,2885
0.00298593,0.319013,414,3.65807,2886
0.00258937,0.430235,414,4.25326,2887
0.00264185,0.494513,415,4.1581,2888
0.00404151,0.695008,433,5.1088,2889
0.00258937,0.653082,399,5.02123,2890
0.00478799,0.88397,400,4.15684,2891
0.00691081,0.642811,382,4.86178,2892
0.00264185,0.53725,397,3.96409,2893
0.00422813,0.320154,390,6.12431,2894
0.00426312,0.595666,396,5.6855,2895
0.00395403,0.592993,392,5.86528,2896
0.00362744,0.815731,373,6.07139,2897
0.00330669,0.621695,373,6.52169,2898
0.00267101,0.722782,403,4.19115,2899
0.00324837,0.141948,406,5.04953,2900
0.00317839,0.421977,404,3.93961,2901
0.00738319,0.620815,419,4.99378,2902
0,-1,-2,nan,2903
0.00346998,0.598333,409,4.36307,2904
0.00674168,0.344874,408,4.02034,2905
0.00258353,0.524686,416,4.43655,2906
0,-1,-2,nan,2907
0,-1,-2,nan,2908
0.0151455,0.588364,411,8.44647,2909
0,-1,-2,nan,2910
0.0246981,0.531518,430,7.04758,2911
0.0139849,0.212199,440,8.20121,2912
0.030565,0.273114,380,8.75166,2913
0.0317372,0.443677,392,6.00828,2914
0.039377,0.486404,414,8.44668,2915
0,-1,-2,nan,2916
0.0234501,0.177818,504,6.00783,2917
0.0241849,0.43629,471,7.01331,2918
0.0319472,0.36664,446,8.42499,2919
0.0264477,0.40641,430,8.46251,2920
0.0239808,0.951998,542,5.11968,2921
0.019811,0.495221,578,5.80522,2922
0.018837,0.374493,575,5.38735,2923
0.0186854,0.137971,531,4.47184,2924
0.0497228,0.241075,484,5.74908,2925
0.0181431,0.491821,572,6.49212,2926
0.0132384,0.485367,590,6.80086,2927
0.00933688,0.221812,570,8.04504,2928
0.0443108,0.580323,467,7.1319,2929
0.046177,0.373233,473,8.36881,2930
0.0153729,0.686537,544,4.65559,2931
0.0300168,0.411307,496,6.36244,2932
0.027894,0.489882,492,7.09422,2933
0.0153379,0.439593,561,5.38073,2934
0.018837,0.694079,571,5.84542,2935
0.0632878,0.161117,441,20.6407,2936
0.00649091,0.491473,614,4.97436,2937
0.00582607,0.634113,629,4.33834,2938
0.00640926,0.403059,616,5.13923,2939
0.0176065,0.77251,575,4.72766,2940
0.00955849,0.461818,587,5.91116,2941
0.0146497,0.449988,544,6.76348,2942
0.0227852,0.448718,523,5.48984,2943
0.0253688,0.269629,485,6.67597,2944
0.0236309,0.191478,438,7.05251,2945
0.0205516,0.0720175,522,4.68349,2946
0.0258003,0.0612894,504,6.66965,2947
0.0217822,0.226664,476,6.77643,2948
0.0255671,0.631337,495,7.81269,2949
0.0135009,0.26692,536,6.37299,2950
0.0271242,0.0821666,445,21.5368,2951
0.0353472,0.14987,575,9.07589,2952
0.041459,0.125034,558,8.86467,2953
0.0342916,0.125056,617,10.4349,2954
0.0270309,0.572869,616,10.5159,2955
0.0744851,0.189931,292,11.626,2956
0,-1,-2,nan,2957
0,-1,-2,nan,2958
0,-1,-2,nan,2959
0.0691547,0.175014,322,17.8469,2960
0.0170467,0.237042,380,7.50315,2961
0.13372,0.0797262,465,12.1056,2962
0.150352,0.0640412,548,11.2744,2963
0.028034,0.0682653,543,8.25666,2964
0.0176182,0.24818,528,10.2658,2965
0.0335451,0.465828,438,14.5773,2966
0.0602377,0.208982,459,10.8604,2967
0.0168192,0.077868,532,6.2447,2968
0.0282497,0.475528,548,9.53118,2969
0.00843876,0.275466,457,7.31357,2970
0.0318539,0.0816049,450,10.1206,2971
0.011588,0.0827476,454,7.15681,2972
0.0228202,0.100821,505,10.5649,2973
0.00609434,0.265571,550,6.12449,2974
0.0137633,0.550342,478,7.7,2975
0.0105091,0.395824,488,6.84272,2976
0.0180381,0.513142,499,6.74991,2977
0.0246631,0.401319,513,9.03482,2978
0.0395986,0.0936288,542,13.2458,2979
0.0136875,0.437347,633,7.23994,2980
0.0130051,0.58017,601,7.78338,2981
0.0128127,0.751856,603,6.26122,2982
0.0212281,0.403803,604,6.74301,2983
0.0216947,0.472193,629,4.93742,2984
0.00758731,0.249061,612,6.18989,2985
0,-1,-2,nan,2986
0.00852624,0.561147,575,5.59828,2987
0.0264244,0.0866677,467,14.9144,2988
0.022587,0.312787,641,7.90574,2989
0.0136641,0.589302,683,7.03341,2990
0.0173616,0.0582584,717,5.11956,2991
0.0701345,0.266761,992,9.33469,2992
0.062728,0.199475,992,8.68874,2993
0,-1,-2,nan,2994
0,-1,-2,nan,2995
0,-1,-2,nan,2996
0,-1,-2,nan,2997
0,-1,-2,nan,2998
0,-1,-2,nan,2999
0,-1,-2,nan,3000
0,-1,-2,nan,3001
0,-1,-2,nan,3002
0,-1,-2,nan,3003
0,-1,-2,nan,3004
0,-1,-2,nan,3005
0,-1,-2,nan,3006
0,-1,-2,nan,3007
0,-1,-2,nan,3008
0,-1,-2,nan,3009
0,-1,-2,nan,3010
0,-1,-2,nan,3011
0,-1,-2,nan,3012
0,-1,-2,nan,3013
0,-1,-2,nan,3014
0,-1,-2,nan,3015
0,-1,-2,nan,3016
0,-1,-2,nan,3017
0,-1,-2,nan,3018
0,-1,-2,nan,3019
0,-1,-2,nan,3020
0,-1,-2,nan,3021
0,-1,-2,nan,3022
0,-1,-2,nan,3023
0,-1,-2,nan,3024
0,-1,-2,nan,3025
0,-1,-2,nan,3026
0,-1,-2,nan,3027
0,-1,-2,nan,3028
0,-1,-2,nan,3029
0,-1,-2,nan,3030
0,-1,-2,nan,3031
0,-1,-2,nan,3032
0,-1,-2,nan,3033
0,-1,-2,nan,3034
0,-1,-2,nan,3035
0,-1,-2,nan,3036
0,-1,-2,nan,3037
0,-1,-2,nan,3038
0,-1,-2,nan,3039
0,-1,-2,nan,3040
0,-1,-2,nan,3041
0,-1,-2,nan,3042
0,-1,-2,nan,3043
0,-1,-2,nan,3044
0,-1,-2,nan,3045
0,-1,-2,nan,3046
0,-1,-2,nan,3047
0,-1,-2,nan,3048
0,-1,-2,nan,3049
0,-1,-2,nan,3050
0,-1,-2,nan,3051
0,-1,-2,nan,3052
0,-1,-2,nan,3053
0,-1,-2,nan,3054
0,-1,-2,nan,3055
0,-1,-2,nan,3056
0,-1,-2,nan,3057
0,-1,-2,nan,3058
0,-1,-2,nan,3059
0,-1,-2,nan,3060
0,-1,-2,nan,3061
0,-1,-2,nan,3062
0,-1,-2,nan,3063
0,-1,-2,nan,3064
0,-1,-2,nan,3065
0,-1,-2,nan,3066
0,-1,-2,nan,3067
0,-1,-2,nan,3068
0,-1,-2,nan,3069
0,-1,-2,nan,3070
0,-1,-2,nan,3071
0,-1,-2,nan,3072
0,-1,-2,nan,3073
0,-1,-2,nan,3074
0,-1,-2,nan,3075
0,-1,-2,nan,3076
0,-1,-2,nan,3077
0,-1,-2,nan,3078
0.218498,0.0425708,476,11.4736,3079
0.0675976,0.0831981,471,16.4177,3080
0.0606751,0.0366388,410,21.9603,3081
0.0538635,0.100208,547,13.2939,3082
0.0349681,0.313272,478,7.56007,3083
0.0211581,0.155947,562,6.91157,3084
0.0277424,0.772503,608,4.28925,3085
0.0178048,0.354433,601,6.18932,3086
0.0112148,0.46619,569,7.45796,3087
0.0153787,0.155981,586,6.08818,3088
0.0128652,0.536886,541,5.62506,3089
0.0736045,0.46517,641,10.897,3090
0,-1,-2,nan,3091
0,-1,-2,nan,3092
0.339644,0.399586,565,11.8415,3093
0.0885225,0.549203,501,11.5024,3094
0.0132151,0.364583,466,11.2463,3095
0.0206041,0.350873,443,6.67355,3096
0.00565111,0.535775,483,5.29779,3097
0.0124278,0.472453,443,5.85479,3098
0.02373,0.149021,387,7.40816,3099
0.012871,0.649157,452,9.18986,3100
0.015058,0.234485,409,8.68974,3101
0,-1,-2,nan,3102
0.0163118,0.135806,396,6.49384,3103
0.0212631,0.627979,349,8.36257,3104
